0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.1%,19.8%,26.2%,53.9%,Modoc,2021-04-03,2021-04-01,2021-04-04 08:24:22
1.5%,45.4%,28.5%,24.7%,Mono,2021-04-03,2021-04-01,2021-04-04 08:24:25
0.4%,41.6%,24.7%,33.2%,Monterey,2021-04-03,2021-04-02,2021-04-04 08:24:28
0.4%,37.0%,24.3%,38.3%,Napa,2021-04-03,2021-04-02,2021-04-04 08:24:30
0.5%,22.8%,23.1%,53.6%,Nevada,2021-04-03,2021-04-02,2021-04-04 08:24:33
0.6%,38.7%,25.3%,35.5%,Orange,2021-04-03,2021-04-02,2021-04-04 08:24:35
0.5%,28.9%,23.9%,46.7%,Placer,2021-04-03,2021-04-02,2021-04-04 08:24:38
0.1%,20.4%,21.9%,57.5%,Plumas,2021-04-03,2021-04-02,2021-04-04 08:24:41
0.5%,33.0%,26.0%,40.5%,Riverside,2021-04-03,2021-04-02,2021-04-04 08:24:43
0.5%,37.7%,25.2%,36.6%,Sacramento,2021-04-03,2021-04-02,2021-04-04 08:24:46
0.3%,39.4%,26.3%,33.9%,San Benito,2021-04-03,2021-04-02,2021-04-04 08:24:49
0.6%,38.1%,26.8%,34.5%,San Bernardino,2021-04-03,2021-04-02,2021-04-04 08:24:51
0.5%,37.6%,22.9%,39.0%,San Diego,2021-04-03,2021-04-02,2021-04-04 08:24:54
0.4%,46.1%,23.9%,29.7%,San Francisco,2021-04-03,2021-04-02,2021-04-04 08:24:57
0.6%,37.3%,26.6%,35.6%,San Joaquin,2021-04-03,2021-04-02,2021-04-04 08:24:59
0.3%,28.8%,22.0%,48.8%,San Luis Obispo,2021-04-03,2021-04-02,2021-04-04 08:25:02
0.6%,39.5%,25.1%,34.8%,San Mateo,2021-04-03,2021-04-02,2021-04-04 08:25:05
0.3%,35.8%,23.7%,40.1%,Santa Barbara,2021-04-03,2021-04-02,2021-04-04 08:25:07
0.6%,39.5%,25.7%,34.2%,Santa Clara,2021-04-03,2021-04-02,2021-04-04 08:25:10
0.5%,36.6%,24.4%,38.5%,Santa Cruz,2021-04-03,2021-04-02,2021-04-04 08:25:13
0.3%,24.0%,23.5%,52.2%,Shasta,2021-04-03,2021-04-02,2021-04-04 08:25:16
0.0%,21.3%,28.0%,50.8%,Sierra,2021-04-03,2021-04-01,2021-04-04 08:25:18
0.4%,22.2%,23.5%,53.9%,Siskiyou,2021-04-03,2021-04-02,2021-04-04 08:25:21
0.4%,34.7%,27.1%,37.9%,Solano,2021-04-03,2021-04-02,2021-04-04 08:25:24
0.5%,33.6%,24.9%,41.0%,Sonoma,2021-04-03,2021-04-02,2021-04-04 08:25:27
0.7%,36.5%,26.5%,36.3%,Stanislaus,2021-04-03,2021-04-02,2021-04-04 08:25:30
0.2%,32.6%,26.5%,40.8%,Sutter,2021-04-03,2021-04-02,2021-04-04 08:25:33
0.2%,24.8%,26.5%,48.5%,Tehama,2021-04-03,2021-04-02,2021-04-04 08:25:35
0.1%,20.3%,24.1%,55.6%,Trinity,2021-04-03,2021-04-02,2021-04-04 08:25:38
0.7%,42.2%,26.4%,30.7%,Tulare,2021-04-03,2021-04-02,2021-04-04 08:25:41
0.1%,19.5%,25.7%,54.6%,Tuolumne,2021-04-03,2021-04-02,2021-04-04 08:25:44
0.6%,36.2%,25.4%,37.8%,Ventura,2021-04-03,2021-04-02,2021-04-04 08:25:46
0.6%,44.0%,23.4%,32.0%,Yolo,2021-04-03,2021-04-02,2021-04-04 08:25:49
0.2%,30.7%,26.3%,42.8%,Yuba,2021-04-03,2021-04-02,2021-04-04 08:25:51
