American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Kings,2021-04-04,2021-04-03,2021-04-05 06:26:21
1.6%,1.1%,1.2%,16.0%,13.9%,0.1%,55.0%,3.7%,7.3%,Lake,2021-04-04,2021-04-03,2021-04-05 06:26:23
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Lassen,2021-04-04,2021-04-03,2021-04-05 06:26:26
0.2%,12.4%,4.4%,25.0%,14.3%,0.4%,19.7%,14.8%,8.9%,Los Angeles,2021-04-04,2021-04-03,2021-04-05 06:26:29
0.9%,1.9%,1.4%,32.8%,6.0%,0.1%,32.5%,8.7%,15.7%,Madera,2021-04-04,2021-04-03,2021-04-05 06:26:32
0.1%,3.8%,0.9%,9.9%,10.3%,0.2%,47.6%,6.3%,20.9%,Marin,2021-04-04,2021-04-03,2021-04-05 06:26:34
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Mariposa,2021-04-04,2021-04-02,2021-04-05 06:26:37
0.8%,1.3%,0.3%,15.7%,13.6%,0.2%,49.7%,7.0%,11.3%,Mendocino,2021-04-04,2021-04-03,2021-04-05 06:26:40
0.4%,6.0%,1.6%,34.4%,0.4%,0.2%,25.3%,8.4%,23.3%,Merced,2021-04-04,2021-04-03,2021-04-05 06:26:42
2.3%,1.7%,1.0%,7.8%,4.5%,0.1%,69.6%,2.0%,10.9%,Modoc,2021-04-04,2021-04-01,2021-04-05 06:26:45
0.4%,1.3%,0.3%,21.4%,9.9%,0.2%,57.1%,1.9%,7.6%,Mono,2021-04-04,2021-04-03,2021-04-05 06:26:48
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Monterey,2021-04-04,2021-04-03,2021-04-05 06:26:50
0.2%,4.0%,0.9%,18.1%,6.4%,0.4%,39.0%,6.1%,25.0%,Napa,2021-04-04,2021-04-03,2021-04-05 06:26:53
0.7%,0.7%,0.3%,5.1%,15.2%,0.1%,61.5%,6.5%,9.9%,Nevada,2021-04-04,2021-04-03,2021-04-05 06:26:56
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Orange,2021-04-04,2021-04-03,2021-04-05 06:26:59
0.4%,5.1%,0.9%,8.6%,11.5%,0.4%,44.8%,7.9%,20.4%,Placer,2021-04-04,2021-04-03,2021-04-05 06:27:01
0.9%,0.6%,0.4%,2.2%,6.0%,0.0%,72.8%,3.8%,13.2%,Plumas,2021-04-04,2021-04-03,2021-04-05 06:27:04
0.3%,5.7%,3.7%,24.5%,11.8%,0.3%,31.3%,12.9%,9.4%,Riverside,2021-04-04,2021-04-03,2021-04-05 06:27:06
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Sacramento,2021-04-04,2021-04-03,2021-04-05 06:27:09
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,San Benito,2021-04-04,2021-04-03,2021-04-05 06:27:12
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,San Bernardino,2021-04-04,2021-04-03,2021-04-05 06:27:14
0.4%,12.1%,2.5%,21.0%,0.4%,0.6%,45.5%,9.2%,8.3%,San Diego,2021-04-04,2021-04-03,2021-04-05 06:27:17
0.2%,27.6%,3.0%,10.7%,6.7%,0.3%,25.8%,5.9%,19.9%,San Francisco,2021-04-04,2021-04-03,2021-04-05 06:27:19
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,San Joaquin,2021-04-04,2021-04-03,2021-04-05 06:27:22
0.2%,1.3%,0.4%,7.6%,10.5%,0.1%,31.6%,14.2%,34.0%,San Luis Obispo,2021-04-04,2021-04-03,2021-04-05 06:27:25
0.2%,17.7%,1.1%,10.0%,12.2%,0.5%,27.9%,10.0%,20.4%,San Mateo,2021-04-04,2021-04-03,2021-04-05 06:27:28
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Santa Barbara,2021-04-04,2021-04-03,2021-04-05 06:27:30
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Santa Clara,2021-04-04,2021-04-03,2021-04-05 06:27:33
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Santa Cruz,2021-04-04,2021-04-03,2021-04-05 06:27:35
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Shasta,2021-04-04,2021-04-03,2021-04-05 06:27:38
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Sierra,2021-04-04,2021-04-02,2021-04-05 06:27:41
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Siskiyou,2021-04-04,2021-04-03,2021-04-05 06:27:43
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Solano,2021-04-04,2021-04-03,2021-04-05 06:27:46
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Sonoma,2021-04-04,2021-04-03,2021-04-05 06:27:48
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Stanislaus,2021-04-04,2021-04-03,2021-04-05 06:27:51
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Sutter,2021-04-04,2021-04-03,2021-04-05 06:27:53
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Tehama,2021-04-04,2021-04-03,2021-04-05 06:27:56
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Trinity,2021-04-04,2021-04-02,2021-04-05 06:27:59
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Tulare,2021-04-04,2021-04-03,2021-04-05 06:28:01
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Tuolumne,2021-04-04,2021-04-03,2021-04-05 06:28:04
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Ventura,2021-04-04,2021-04-03,2021-04-05 06:28:06
0.3%,11.8%,3.0%,19.6%,10.0%,0.4%,29.4%,11.1%,14.5%,Yolo,2021-04-04,2021-04-03,2021-04-05 06:28:09
1.1%,4.3%,2.0%,17.3%,8.9%,0.3%,48.0%,4.8%,13.4%,Yuba,2021-04-04,2021-04-03,2021-04-05 06:28:11
