American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Shasta,2021-04-05,2021-04-04,2021-04-05 22:25:45
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Sierra,2021-04-05,2021-04-02,2021-04-05 22:25:48
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Siskiyou,2021-04-05,2021-04-04,2021-04-05 22:25:51
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Solano,2021-04-05,2021-04-04,2021-04-05 22:25:53
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Sonoma,2021-04-05,2021-04-04,2021-04-05 22:25:56
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Stanislaus,2021-04-05,2021-04-04,2021-04-05 22:25:58
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Sutter,2021-04-05,2021-04-04,2021-04-05 22:26:01
0.9%,0.6%,0.3%,10.6%,8.1%,0.1%,48.2%,10.0%,21.2%,Tehama,2021-04-05,2021-04-03,2021-04-05 22:26:04
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Trinity,2021-04-05,2021-04-03,2021-04-05 22:26:06
0.3%,2.6%,0.7%,43.6%,5.5%,0.2%,29.3%,6.1%,11.7%,Tulare,2021-04-05,2021-04-04,2021-04-05 22:26:09
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Tuolumne,2021-04-05,2021-04-04,2021-04-05 22:26:12
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Ventura,2021-04-05,2021-04-04,2021-04-05 22:26:15
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Yolo,2021-04-05,2021-04-04,2021-04-05 22:26:17
1.1%,4.3%,2.0%,17.2%,8.8%,0.3%,47.9%,4.8%,13.5%,Yuba,2021-04-05,2021-04-04,2021-04-05 22:26:20
