0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.7%,33.7%,24.5%,41.2%,Mendocino,2021-03-31,2021-03-30,2021-04-01 01:00:02
0.5%,39.2%,25.7%,34.6%,Merced,2021-03-31,2021-03-30,2021-04-01 01:00:04
0.1%,19.3%,25.8%,54.8%,Modoc,2021-03-31,2021-03-30,2021-04-01 01:00:07
0.5%,38.3%,24.1%,37.1%,Mono,2021-03-31,2021-03-30,2021-04-01 01:00:09
0.3%,41.1%,23.4%,35.1%,Monterey,2021-03-31,2021-03-30,2021-04-01 01:00:12
0.3%,36.6%,23.8%,39.3%,Napa,2021-03-31,2021-03-30,2021-04-01 01:00:15
0.5%,22.5%,21.2%,55.8%,Nevada,2021-03-31,2021-03-30,2021-04-01 01:00:17
0.4%,37.8%,24.3%,37.5%,Orange,2021-03-31,2021-03-30,2021-04-01 01:00:20
0.5%,28.8%,22.9%,47.8%,Placer,2021-03-31,2021-03-30,2021-04-01 01:00:22
0.1%,20.0%,20.1%,59.7%,Plumas,2021-03-31,2021-03-30,2021-04-01 01:00:25
0.4%,32.6%,24.5%,42.6%,Riverside,2021-03-31,2021-03-30,2021-04-01 01:00:28
0.5%,37.4%,24.6%,37.6%,Sacramento,2021-03-31,2021-03-30,2021-04-01 01:00:30
0.2%,38.6%,25.0%,36.2%,San Benito,2021-03-31,2021-03-30,2021-04-01 01:00:33
0.5%,37.8%,25.3%,36.4%,San Bernardino,2021-03-31,2021-03-30,2021-04-01 01:00:35
0.4%,36.9%,21.8%,40.9%,San Diego,2021-03-31,2021-03-30,2021-04-01 01:00:38
0.3%,45.7%,22.8%,31.2%,San Francisco,2021-03-31,2021-03-30,2021-04-01 01:00:40
0.5%,36.5%,26.0%,37.0%,San Joaquin,2021-03-31,2021-03-30,2021-04-01 01:00:43
0.3%,27.8%,20.2%,51.7%,San Luis Obispo,2021-03-31,2021-03-30,2021-04-01 01:00:45
0.5%,38.9%,23.9%,36.7%,San Mateo,2021-03-31,2021-03-30,2021-04-01 01:00:48
0.3%,34.9%,21.9%,42.9%,Santa Barbara,2021-03-31,2021-03-30,2021-04-01 01:00:50
0.5%,38.7%,24.1%,36.7%,Santa Clara,2021-03-31,2021-03-30,2021-04-01 01:00:53
0.4%,36.0%,23.2%,40.5%,Santa Cruz,2021-03-31,2021-03-30,2021-04-01 01:00:56
0.3%,23.7%,22.7%,53.3%,Shasta,2021-03-31,2021-03-30,2021-04-01 01:00:58
0.0%,21.0%,27.6%,51.5%,Sierra,2021-03-31,2021-03-30,2021-04-01 01:01:01
0.4%,22.0%,23.0%,54.6%,Siskiyou,2021-03-31,2021-03-30,2021-04-01 01:01:03
0.3%,33.9%,26.5%,39.2%,Solano,2021-03-31,2021-03-30,2021-04-01 01:01:05
0.4%,33.0%,24.0%,42.6%,Sonoma,2021-03-31,2021-03-30,2021-04-01 01:01:08
0.6%,35.6%,26.1%,37.7%,Stanislaus,2021-03-31,2021-03-30,2021-04-01 01:01:11
0.5%,38.3%,24.1%,37.1%,Sutter,2021-03-31,2021-03-30,2021-04-01 01:01:13
0.1%,24.9%,25.1%,49.8%,Tehama,2021-03-31,2021-03-30,2021-04-01 01:01:16
0.1%,19.6%,22.1%,58.2%,Trinity,2021-03-31,2021-03-30,2021-04-01 01:01:18
0.5%,38.3%,24.1%,37.1%,Tulare,2021-03-31,2021-03-30,2021-04-01 01:01:21
0.2%,19.4%,25.3%,55.2%,Tuolumne,2021-03-31,2021-03-30,2021-04-01 01:01:23
0.5%,36.1%,23.8%,39.6%,Ventura,2021-03-31,2021-03-30,2021-04-01 01:01:26
0.6%,43.7%,22.3%,33.4%,Yolo,2021-03-31,2021-03-30,2021-04-01 01:01:28
0.2%,29.6%,25.6%,44.6%,Yuba,2021-03-31,2021-03-30,2021-04-01 01:01:31
