0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.1%,30.3%,17.2%,52.3%,Santa Barbara,2021-03-20,2021-03-19,2021-03-21 10:26:54
0.3%,33.9%,20.6%,45.1%,Santa Clara,2021-03-20,2021-03-19,2021-03-21 10:26:58
0.2%,33.2%,20.1%,46.4%,Santa Cruz,2021-03-20,2021-03-19,2021-03-21 10:27:02
0.1%,22.3%,20.3%,57.3%,Shasta,2021-03-20,2021-03-19,2021-03-21 10:27:05
0%,18.8%,27.5%,53.7%,Sierra,2021-03-20,2021-03-18,2021-03-21 10:27:09
0.4%,19.9%,22.3%,57.4%,Siskiyou,2021-03-20,2021-03-19,2021-03-21 10:27:12
0.2%,32.2%,23.8%,43.7%,Solano,2021-03-20,2021-03-19,2021-03-21 10:27:15
0.2%,30.4%,20.4%,49%,Sonoma,2021-03-20,2021-03-19,2021-03-21 10:27:19
0.4%,31.4%,24.1%,44%,Stanislaus,2021-03-20,2021-03-19,2021-03-21 10:27:36
0.2%,29.7%,23.2%,47%,Sutter,2021-03-20,2021-03-19,2021-03-21 10:27:39
0%,24.2%,23%,52.7%,Tehama,2021-03-20,2021-03-19,2021-03-21 10:27:43
0%,18.5%,20.4%,61%,Trinity,2021-03-20,2021-03-19,2021-03-21 10:27:46
0.4%,40%,24.5%,35.2%,Tulare,2021-03-20,2021-03-19,2021-03-21 10:27:50
0.1%,17.6%,22.2%,60%,Tuolumne,2021-03-20,2021-03-19,2021-03-21 10:27:53
0.3%,33.8%,20.8%,45.1%,Ventura,2021-03-20,2021-03-19,2021-03-21 10:27:56
0.4%,41.1%,20.4%,38.2%,Yolo,2021-03-20,2021-03-19,2021-03-21 10:28:00
0.1%,27.1%,21.5%,51.2%,Yuba,2021-03-20,2021-03-19,2021-03-21 10:28:03
