0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.4%,36.4%,21.9%,41.4%,San Mateo,2021-03-22,2021-03-21,2021-03-23 08:27:16
0.2%,31.4%,17.9%,50.5%,Santa Barbara,2021-03-22,2021-03-21,2021-03-23 08:27:20
0.3%,34.6%,21.4%,43.7%,Santa Clara,2021-03-22,2021-03-21,2021-03-23 08:27:24
0.3%,33.8%,20.6%,45.3%,Santa Cruz,2021-03-22,2021-03-21,2021-03-23 08:27:27
0.2%,22.8%,21%,55.9%,Shasta,2021-03-22,2021-03-21,2021-03-23 08:27:31
0%,19%,27.4%,53.6%,Sierra,2021-03-22,2021-03-18,2021-03-23 08:27:34
0.4%,20%,22.3%,57.4%,Siskiyou,2021-03-22,2021-03-21,2021-03-23 08:27:38
0.3%,32.3%,24.7%,42.7%,Solano,2021-03-22,2021-03-21,2021-03-23 08:27:41
0.2%,30.8%,21.2%,47.7%,Sonoma,2021-03-22,2021-03-21,2021-03-23 08:27:45
0.5%,32.4%,24.6%,42.6%,Stanislaus,2021-03-22,2021-03-21,2021-03-23 08:27:48
0.2%,30.4%,24.1%,45.3%,Sutter,2021-03-22,2021-03-21,2021-03-23 08:27:52
0%,24.4%,23.2%,52.3%,Tehama,2021-03-22,2021-03-20,2021-03-23 08:27:55
0.1%,19%,20.7%,60.2%,Trinity,2021-03-22,2021-03-20,2021-03-23 08:27:59
0.3%,35.6%,21.9%,42.2%,Tulare,2021-03-22,2021-03-21,2021-03-23 08:28:02
0.1%,17.7%,22.4%,59.8%,Tuolumne,2021-03-22,2021-03-21,2021-03-23 08:28:06
0.4%,34.3%,21.4%,43.9%,Ventura,2021-03-22,2021-03-21,2021-03-23 08:28:09
0.4%,41.6%,20.8%,37.3%,Yolo,2021-03-22,2021-03-21,2021-03-23 08:28:12
0.1%,28%,22.7%,49.1%,Yuba,2021-03-22,2021-03-21,2021-03-23 08:28:16
