0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.3%,39.6%,23.0%,37.1%,Los Angeles,2021-03-24,2021-03-23,2021-03-25 04:34:27
0.3%,32.6%,24.5%,42.6%,Madera,2021-03-24,2021-03-23,2021-03-25 04:34:30
0.3%,36.2%,22.5%,41.0%,Marin,2021-03-24,2021-03-23,2021-03-25 04:34:32
0.2%,18.5%,19.5%,61.9%,Mariposa,2021-03-24,2021-03-23,2021-03-25 04:34:35
0.6%,33.1%,24.0%,42.2%,Mendocino,2021-03-24,2021-03-23,2021-03-25 04:34:37
0.3%,36.8%,24.7%,38.1%,Merced,2021-03-24,2021-03-23,2021-03-25 04:34:40
0.1%,18.7%,25.3%,55.9%,Modoc,2021-03-24,2021-03-23,2021-03-25 04:34:43
1.2%,43.8%,28.8%,26.2%,Mono,2021-03-24,2021-03-23,2021-03-25 04:34:45
0.2%,38.1%,22.0%,39.7%,Monterey,2021-03-24,2021-03-23,2021-03-25 04:34:48
0.3%,34.8%,22.5%,42.4%,Napa,2021-03-24,2021-03-23,2021-03-25 04:34:51
0.3%,20.6%,18.8%,60.3%,Nevada,2021-03-24,2021-03-23,2021-03-25 04:34:53
0.3%,34.7%,22.3%,42.8%,Orange,2021-03-24,2021-03-23,2021-03-25 04:34:56
0.4%,27.7%,21.4%,50.5%,Placer,2021-03-24,2021-03-23,2021-03-25 04:34:59
0.3%,36.2%,22.5%,41.0%,Plumas,2021-03-24,2021-03-23,2021-03-25 04:35:01
0.2%,30.6%,22.6%,46.6%,Riverside,2021-03-24,2021-03-23,2021-03-25 04:35:04
0.3%,36.1%,23.3%,40.3%,Sacramento,2021-03-24,2021-03-23,2021-03-25 04:35:07
0.1%,36.9%,23.3%,39.7%,San Benito,2021-03-24,2021-03-23,2021-03-25 04:35:09
0.3%,36.1%,23.6%,40.0%,San Bernardino,2021-03-24,2021-03-23,2021-03-25 04:35:12
0.3%,34.7%,20.0%,45.0%,San Diego,2021-03-24,2021-03-23,2021-03-25 04:35:15
0.3%,36.2%,22.5%,41.0%,San Francisco,2021-03-24,2021-03-23,2021-03-25 04:35:17
0.4%,34.8%,25.1%,39.7%,San Joaquin,2021-03-24,2021-03-23,2021-03-25 04:35:20
0.1%,25.1%,17.0%,57.7%,San Luis Obispo,2021-03-24,2021-03-23,2021-03-25 04:35:23
0.4%,36.8%,22.4%,40.3%,San Mateo,2021-03-24,2021-03-23,2021-03-25 04:35:25
0.2%,32.6%,18.4%,48.8%,Santa Barbara,2021-03-24,2021-03-23,2021-03-25 04:35:28
0.3%,35.4%,22.1%,42.2%,Santa Clara,2021-03-24,2021-03-23,2021-03-25 04:35:31
0.3%,34.2%,21.3%,44.2%,Santa Cruz,2021-03-24,2021-03-23,2021-03-25 04:35:33
0.2%,23.1%,21.4%,55.3%,Shasta,2021-03-24,2021-03-23,2021-03-25 04:35:36
0.0%,19.0%,27.5%,53.5%,Sierra,2021-03-24,2021-03-23,2021-03-25 04:35:39
0.4%,20.3%,22.8%,56.5%,Siskiyou,2021-03-24,2021-03-23,2021-03-25 04:35:41
0.3%,32.6%,25.1%,42.0%,Solano,2021-03-24,2021-03-23,2021-03-25 04:35:44
0.3%,31.1%,22.5%,46.1%,Sonoma,2021-03-24,2021-03-23,2021-03-25 04:35:47
0.5%,33.9%,25.2%,40.4%,Stanislaus,2021-03-24,2021-03-23,2021-03-25 04:35:49
0.2%,30.5%,24.4%,44.8%,Sutter,2021-03-24,2021-03-23,2021-03-25 04:35:52
0.0%,24.4%,23.5%,52.1%,Tehama,2021-03-24,2021-03-23,2021-03-25 04:35:55
0.1%,19.1%,21.1%,59.7%,Trinity,2021-03-24,2021-03-23,2021-03-25 04:35:57
0.5%,40.9%,25.2%,33.4%,Tulare,2021-03-24,2021-03-23,2021-03-25 04:36:00
0.1%,17.9%,23.2%,58.7%,Tuolumne,2021-03-24,2021-03-23,2021-03-25 04:36:03
0.4%,34.6%,22.1%,43.0%,Ventura,2021-03-24,2021-03-23,2021-03-25 04:36:05
0.4%,42.1%,21.2%,36.3%,Yolo,2021-03-24,2021-03-23,2021-03-25 04:36:08
0.1%,28.4%,23.1%,48.4%,Yuba,2021-03-24,2021-03-23,2021-03-25 04:36:11
