American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
1.1%,0.9%,0.2%,8.9%,21.9%,0.2%,54%,5.1%,7.8%,Inyo,2021-03-23,2021-03-22,2021-03-23 22:21:00
0.4%,4.1%,2.3%,30.8%,11.8%,0.2%,29.4%,11.2%,9.9%,Kern,2021-03-23,2021-03-22,2021-03-23 22:21:04
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Kings,2021-03-23,2021-03-22,2021-03-23 22:21:08
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Lake,2021-03-23,2021-03-22,2021-03-23 22:21:11
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Lassen,2021-03-23,2021-03-22,2021-03-23 22:21:15
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Los Angeles,2021-03-23,2021-03-22,2021-03-23 22:21:19
0.9%,1.8%,1.4%,33.1%,6.9%,0.2%,34.4%,7.9%,13.5%,Madera,2021-03-23,2021-03-22,2021-03-23 22:21:23
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Marin,2021-03-23,2021-03-22,2021-03-23 22:21:26
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Mariposa,2021-03-23,2021-03-22,2021-03-23 22:21:30
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Mendocino,2021-03-23,2021-03-22,2021-03-23 22:21:34
0.3%,5.7%,1.6%,32.6%,0.5%,0.3%,26.1%,8.5%,24.5%,Merced,2021-03-23,2021-03-22,2021-03-23 22:21:38
2.3%,1.5%,1%,7.1%,4.8%,0.1%,72.4%,1.7%,9.1%,Modoc,2021-03-23,2021-03-20,2021-03-23 22:21:42
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Mono,2021-03-23,2021-03-22,2021-03-23 22:21:46
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Monterey,2021-03-23,2021-03-22,2021-03-23 22:21:49
0.1%,4.2%,0.9%,17.4%,7.2%,0.4%,41.9%,6.2%,21.7%,Napa,2021-03-23,2021-03-22,2021-03-23 22:21:53
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Nevada,2021-03-23,2021-03-22,2021-03-23 22:21:57
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Orange,2021-03-23,2021-03-22,2021-03-23 22:22:00
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Placer,2021-03-23,2021-03-22,2021-03-23 22:22:04
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Plumas,2021-03-23,2021-03-22,2021-03-23 22:22:08
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Riverside,2021-03-23,2021-03-22,2021-03-23 22:22:11
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sacramento,2021-03-23,2021-03-22,2021-03-23 22:22:15
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Benito,2021-03-23,2021-03-22,2021-03-23 22:22:19
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Bernardino,2021-03-23,2021-03-22,2021-03-23 22:22:23
0.4%,11.5%,2.4%,19.8%,1%,0.6%,45.5%,10.1%,8.7%,San Diego,2021-03-23,2021-03-22,2021-03-23 22:22:27
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Francisco,2021-03-23,2021-03-22,2021-03-23 22:22:30
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Joaquin,2021-03-23,2021-03-22,2021-03-23 22:22:34
0.1%,1.1%,0.4%,6.3%,12.3%,0.1%,30%,15.1%,34.5%,San Luis Obispo,2021-03-23,2021-03-22,2021-03-23 22:22:38
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Mateo,2021-03-23,2021-03-22,2021-03-23 22:22:42
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Santa Barbara,2021-03-23,2021-03-22,2021-03-23 22:22:46
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Santa Clara,2021-03-23,2021-03-22,2021-03-23 22:22:50
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Santa Cruz,2021-03-23,2021-03-22,2021-03-23 22:22:53
0.7%,1.3%,0.4%,3.1%,20.9%,0.1%,45.7%,12.9%,14.8%,Shasta,2021-03-23,2021-03-22,2021-03-23 22:22:57
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sierra,2021-03-23,2021-03-18,2021-03-23 22:23:00
1.7%,0.9%,0.5%,5.3%,8.8%,0%,60.7%,4.4%,17.8%,Siskiyou,2021-03-23,2021-03-22,2021-03-23 22:23:04
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Solano,2021-03-23,2021-03-22,2021-03-23 22:23:07
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sonoma,2021-03-23,2021-03-22,2021-03-23 22:23:11
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Stanislaus,2021-03-23,2021-03-22,2021-03-23 22:23:15
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sutter,2021-03-23,2021-03-22,2021-03-23 22:23:19
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Tehama,2021-03-23,2021-03-22,2021-03-23 22:23:27
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Trinity,2021-03-23,2021-03-21,2021-03-23 22:23:31
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Tulare,2021-03-23,2021-03-22,2021-03-23 22:23:34
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Tuolumne,2021-03-23,2021-03-22,2021-03-23 22:23:38
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Ventura,2021-03-23,2021-03-22,2021-03-23 22:23:42
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Yolo,2021-03-23,2021-03-22,2021-03-23 22:23:45
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Yuba,2021-03-23,2021-03-22,2021-03-23 22:23:49
