American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Marin,2021-03-23,2021-03-22,2021-03-23 18:22:35
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Mariposa,2021-03-23,2021-03-22,2021-03-23 18:22:39
0.8%,1.3%,0.3%,16.6%,13.8%,0.2%,50.3%,5.5%,11.3%,Mendocino,2021-03-23,2021-03-22,2021-03-23 18:22:43
0.3%,5.7%,1.6%,32.6%,0.5%,0.3%,26.1%,8.5%,24.5%,Merced,2021-03-23,2021-03-22,2021-03-23 18:22:47
2.3%,1.5%,1%,7.1%,4.8%,0.1%,72.4%,1.7%,9.1%,Modoc,2021-03-23,2021-03-20,2021-03-23 18:22:51
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Mono,2021-03-23,2021-03-22,2021-03-23 18:22:54
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Monterey,2021-03-23,2021-03-22,2021-03-23 18:22:58
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Napa,2021-03-23,2021-03-22,2021-03-23 18:23:02
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Nevada,2021-03-23,2021-03-22,2021-03-23 18:23:05
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Orange,2021-03-23,2021-03-22,2021-03-23 18:23:09
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Placer,2021-03-23,2021-03-22,2021-03-23 18:23:13
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Plumas,2021-03-23,2021-03-22,2021-03-23 18:23:17
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Riverside,2021-03-23,2021-03-22,2021-03-23 18:23:21
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sacramento,2021-03-23,2021-03-22,2021-03-23 18:23:24
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Benito,2021-03-23,2021-03-22,2021-03-23 18:23:29
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Bernardino,2021-03-23,2021-03-22,2021-03-23 18:23:33
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Diego,2021-03-23,2021-03-22,2021-03-23 18:23:37
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Francisco,2021-03-23,2021-03-22,2021-03-23 18:23:40
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Joaquin,2021-03-23,2021-03-22,2021-03-23 18:23:44
0.1%,1.1%,0.4%,6.3%,12.3%,0.1%,30%,15.1%,34.5%,San Luis Obispo,2021-03-23,2021-03-22,2021-03-23 18:23:48
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Mateo,2021-03-23,2021-03-22,2021-03-23 18:23:52
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Santa Barbara,2021-03-23,2021-03-22,2021-03-23 18:23:55
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Santa Clara,2021-03-23,2021-03-22,2021-03-23 18:23:59
0.2%,2%,0.3%,19.5%,16%,0.1%,41.4%,9.8%,10.6%,Santa Cruz,2021-03-23,2021-03-22,2021-03-23 18:24:03
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Shasta,2021-03-23,2021-03-22,2021-03-23 18:24:07
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sierra,2021-03-23,2021-03-18,2021-03-23 18:24:11
1.7%,0.9%,0.5%,5.3%,8.8%,0%,60.7%,4.4%,17.8%,Siskiyou,2021-03-23,2021-03-22,2021-03-23 18:24:15
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Solano,2021-03-23,2021-03-22,2021-03-23 18:24:19
0.5%,2%,0.7%,13.2%,11.6%,0.2%,44.6%,8.7%,18.5%,Sonoma,2021-03-23,2021-03-22,2021-03-23 18:24:22
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Stanislaus,2021-03-23,2021-03-22,2021-03-23 18:24:26
0.6%,13.4%,1%,16.5%,12.7%,0.3%,39.7%,7.3%,8.6%,Sutter,2021-03-23,2021-03-22,2021-03-23 18:24:30
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Tehama,2021-03-23,2021-03-22,2021-03-23 18:24:34
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Trinity,2021-03-23,2021-03-21,2021-03-23 18:24:37
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Tulare,2021-03-23,2021-03-22,2021-03-23 18:24:41
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Tuolumne,2021-03-23,2021-03-22,2021-03-23 18:24:45
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Ventura,2021-03-23,2021-03-22,2021-03-23 18:24:49
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Yolo,2021-03-23,2021-03-22,2021-03-23 18:24:52
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Yuba,2021-03-23,2021-03-22,2021-03-23 18:24:56
