American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.6%,3.0%,2.3%,45.2%,7.6%,0.2%,27.2%,5.9%,8.1%,Kings,2021-04-15,2021-04-14,2021-04-16 02:41:37
1.8%,1.3%,1.3%,16.8%,15.3%,0.2%,57.1%,2.7%,3.6%,Lake,2021-04-15,2021-04-14,2021-04-16 02:41:39
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Lassen,2021-04-15,2021-04-14,2021-04-16 02:41:41
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Los Angeles,2021-04-15,2021-04-14,2021-04-16 02:41:44
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Madera,2021-04-15,2021-04-14,2021-04-16 02:41:46
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Marin,2021-04-15,2021-04-14,2021-04-16 02:41:48
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Mariposa,2021-04-15,2021-04-14,2021-04-16 02:41:51
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Mendocino,2021-04-15,2021-04-14,2021-04-16 02:41:53
0.4%,6.0%,1.7%,36.0%,0.6%,0.3%,24.3%,8.0%,22.7%,Merced,2021-04-15,2021-04-14,2021-04-16 02:41:55
2.4%,1.9%,1.1%,9.0%,5.4%,0.2%,71.8%,1.8%,6.4%,Modoc,2021-04-15,2021-04-14,2021-04-16 02:41:57
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Mono,2021-04-15,2021-04-14,2021-04-16 02:42:00
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Monterey,2021-04-15,2021-04-14,2021-04-16 02:42:02
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Napa,2021-04-15,2021-04-14,2021-04-16 02:42:05
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Nevada,2021-04-15,2021-04-14,2021-04-16 02:42:07
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Orange,2021-04-15,2021-04-14,2021-04-16 02:42:09
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Placer,2021-04-15,2021-04-14,2021-04-16 02:42:12
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Plumas,2021-04-15,2021-04-14,2021-04-16 02:42:14
0.2%,6.1%,3.9%,29.8%,13.6%,0.3%,31.0%,9.8%,5.3%,Riverside,2021-04-15,2021-04-14,2021-04-16 02:42:17
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Sacramento,2021-04-15,2021-04-14,2021-04-16 02:42:19
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Benito,2021-04-15,2021-04-14,2021-04-16 02:42:21
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Bernardino,2021-04-15,2021-04-14,2021-04-16 02:42:23
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Diego,2021-04-15,2021-04-14,2021-04-16 02:42:26
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Francisco,2021-04-15,2021-04-14,2021-04-16 02:42:28
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Joaquin,2021-04-15,2021-04-14,2021-04-16 02:42:31
0.2%,1.7%,0.5%,10.5%,13.0%,0.2%,39.6%,10.8%,23.4%,San Luis Obispo,2021-04-15,2021-04-14,2021-04-16 02:42:33
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,San Mateo,2021-04-15,2021-04-14,2021-04-16 02:42:35
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Santa Barbara,2021-04-15,2021-04-14,2021-04-16 02:42:38
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Santa Clara,2021-04-15,2021-04-14,2021-04-16 02:42:40
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Santa Cruz,2021-04-15,2021-04-14,2021-04-16 02:42:42
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Shasta,2021-04-15,2021-04-14,2021-04-16 02:42:45
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Sierra,2021-04-15,2021-04-13,2021-04-16 02:42:47
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Siskiyou,2021-04-15,2021-04-14,2021-04-16 02:42:49
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Solano,2021-04-15,2021-04-14,2021-04-16 02:42:51
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Sonoma,2021-04-15,2021-04-14,2021-04-16 02:42:54
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Stanislaus,2021-04-15,2021-04-14,2021-04-16 02:42:56
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Sutter,2021-04-15,2021-04-14,2021-04-16 02:42:58
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Tehama,2021-04-15,2021-04-14,2021-04-16 02:43:00
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Trinity,2021-04-15,2021-04-13,2021-04-16 02:43:03
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Tulare,2021-04-15,2021-04-14,2021-04-16 02:43:05
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Tuolumne,2021-04-15,2021-04-14,2021-04-16 02:43:07
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Ventura,2021-04-15,2021-04-14,2021-04-16 02:43:10
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Yolo,2021-04-15,2021-04-14,2021-04-16 02:43:12
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Yuba,2021-04-15,2021-04-14,2021-04-16 02:43:14
