American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.4%,4.0%,2.3%,31.1%,11.1%,0.3%,28.9%,11.4%,10.4%,Kern,2021-03-27,2021-03-26,2021-03-28 04:28:48
0.7%,2.6%,2.0%,40.9%,6.5%,0.2%,27.1%,6.3%,13.7%,Kings,2021-03-27,2021-03-26,2021-03-28 04:28:50
1.7%,1.1%,1.2%,16.1%,14.6%,0.1%,55.5%,3.5%,6.3%,Lake,2021-03-27,2021-03-26,2021-03-28 04:28:53
1.1%,1.4%,0.7%,6.9%,7.5%,0.3%,59.8%,3.7%,18.7%,Lassen,2021-03-27,2021-03-26,2021-03-28 04:28:55
0.2%,12.4%,4.4%,24.8%,16.1%,0.4%,19.6%,14.5%,7.7%,Los Angeles,2021-03-27,2021-03-26,2021-03-28 04:28:58
0.9%,1.8%,1.5%,32.8%,6.4%,0.1%,33.6%,8.4%,14.5%,Madera,2021-03-27,2021-03-26,2021-03-28 04:29:00
0.1%,3.9%,1.0%,9.5%,11.1%,0.2%,49.2%,6.3%,18.7%,Marin,2021-03-27,2021-03-26,2021-03-28 04:29:03
1.9%,0.8%,0.3%,7.4%,2.3%,0.1%,61.9%,5.2%,20.1%,Mariposa,2021-03-27,2021-03-26,2021-03-28 04:29:05
0.8%,1.3%,0.3%,16.7%,13.5%,0.2%,50.2%,5.6%,11.3%,Mendocino,2021-03-27,2021-03-26,2021-03-28 04:29:08
0.4%,5.9%,1.6%,33.2%,0.4%,0.3%,25.8%,8.6%,23.9%,Merced,2021-03-27,2021-03-26,2021-03-28 04:29:10
2.2%,1.5%,1.0%,7.4%,4.6%,0.1%,71.2%,1.9%,10.0%,Modoc,2021-03-27,2021-03-26,2021-03-28 04:29:13
0.4%,1.3%,0.3%,21.5%,10.4%,0.1%,57.9%,1.7%,6.5%,Mono,2021-03-27,2021-03-26,2021-03-28 04:29:15
0.2%,4.2%,1.1%,35.4%,10.3%,0.5%,26.7%,7.3%,14.2%,Monterey,2021-03-27,2021-03-26,2021-03-28 04:29:18
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Napa,2021-03-27,2021-03-26,2021-03-28 04:29:20
0.7%,0.7%,0.3%,5.3%,16.3%,0.1%,61.7%,6.3%,8.8%,Nevada,2021-03-27,2021-03-26,2021-03-28 04:29:23
0.1%,18.2%,0.9%,12.8%,14.4%,0.3%,31.4%,10.7%,11.2%,Orange,2021-03-27,2021-03-26,2021-03-28 04:29:25
0.4%,5.2%,0.9%,8.9%,12.2%,0.4%,45.5%,7.9%,18.6%,Placer,2021-03-27,2021-03-26,2021-03-28 04:29:28
0.9%,0.6%,0.4%,2.1%,6.4%,0.0%,73.6%,3.6%,12.5%,Plumas,2021-03-27,2021-03-26,2021-03-28 04:29:31
0.3%,5.7%,3.7%,23.9%,13.1%,0.3%,32.2%,12.6%,8.3%,Riverside,2021-03-27,2021-03-26,2021-03-28 04:29:33
0.4%,10.5%,3.9%,8.1%,8.9%,0.9%,29.7%,10.8%,26.9%,Sacramento,2021-03-27,2021-03-26,2021-03-28 04:29:36
0.2%,2.1%,0.6%,28.9%,4.5%,0.2%,22.1%,10.4%,30.9%,San Benito,2021-03-27,2021-03-26,2021-03-28 04:29:39
0.2%,8.9%,4.8%,27.2%,12.4%,0.4%,25.3%,12.4%,8.3%,San Bernardino,2021-03-27,2021-03-26,2021-03-28 04:29:41
0.4%,11.7%,2.4%,20.1%,0.5%,0.6%,46.1%,9.5%,8.8%,San Diego,2021-03-27,2021-03-26,2021-03-28 04:29:44
0.2%,28.6%,3.1%,10.8%,7.3%,0.3%,26.2%,5.9%,17.7%,San Francisco,2021-03-27,2021-03-26,2021-03-28 04:29:46
0.4%,10.6%,3.6%,15.0%,1.9%,0.9%,24.1%,15.3%,28.3%,San Joaquin,2021-03-27,2021-03-26,2021-03-28 04:29:49
0.2%,1.2%,0.4%,6.9%,11.5%,0.1%,30.8%,14.8%,34.2%,San Luis Obispo,2021-03-27,2021-03-26,2021-03-28 04:29:52
0.2%,18.3%,1.1%,9.9%,13.5%,0.5%,28.7%,10.0%,17.8%,San Mateo,2021-03-27,2021-03-26,2021-03-28 04:29:54
0.3%,2.7%,0.8%,21.1%,17.1%,0.2%,34.4%,14.1%,9.4%,Santa Barbara,2021-03-27,2021-03-26,2021-03-28 04:29:57
0.1%,24.9%,1.4%,11.4%,12.2%,0.4%,23.9%,8.4%,17.3%,Santa Clara,2021-03-27,2021-03-26,2021-03-28 04:30:00
0.2%,2.0%,0.4%,20.1%,15.1%,0.1%,40.5%,10.0%,11.7%,Santa Cruz,2021-03-27,2021-03-26,2021-03-28 04:30:02
0.7%,1.3%,0.4%,3.2%,20.2%,0.1%,45.3%,13.1%,15.6%,Shasta,2021-03-27,2021-03-26,2021-03-28 04:30:05
0.5%,0.8%,0.1%,8.2%,8.9%,0.0%,73.0%,3.2%,5.3%,Sierra,2021-03-27,2021-03-26,2021-03-28 04:30:08
1.6%,0.8%,0.5%,6.3%,8.3%,0.0%,58.9%,4.4%,19.1%,Siskiyou,2021-03-27,2021-03-26,2021-03-28 04:30:10
0.3%,10.8%,6.4%,8.8%,6.9%,0.9%,26.9%,11.2%,27.8%,Solano,2021-03-27,2021-03-26,2021-03-28 04:30:13
0.5%,2.0%,0.7%,13.6%,10.9%,0.2%,43.5%,8.5%,20.2%,Sonoma,2021-03-27,2021-03-26,2021-03-28 04:30:16
0.5%,5.2%,1.7%,25.3%,0.6%,0.7%,36.4%,9.5%,20.2%,Stanislaus,2021-03-27,2021-03-26,2021-03-28 04:30:19
0.7%,13.5%,1.0%,16.5%,12.4%,0.3%,39.2%,7.4%,9.1%,Sutter,2021-03-27,2021-03-26,2021-03-28 04:30:21
0.3%,11.8%,3.0%,19.3%,11.1%,0.4%,30.1%,10.9%,13.1%,Tehama,2021-03-27,2021-03-26,2021-03-28 04:30:24
1.3%,1.1%,0.2%,2.3%,8.8%,0.3%,62.6%,3.2%,20.2%,Trinity,2021-03-27,2021-03-26,2021-03-28 04:30:27
0.3%,2.6%,0.7%,43.4%,6.0%,0.2%,30.1%,6.0%,10.7%,Tulare,2021-03-27,2021-03-26,2021-03-28 04:30:29
0.5%,1.4%,0.3%,4.5%,1.1%,0.4%,79.1%,6.2%,6.4%,Tuolumne,2021-03-27,2021-03-26,2021-03-28 04:30:32
0.2%,5.2%,0.9%,27.6%,16.3%,0.3%,33.7%,10.6%,5.3%,Ventura,2021-03-27,2021-03-26,2021-03-28 04:30:34
0.4%,6.3%,1.0%,13.0%,7.6%,0.3%,31.0%,9.4%,31.0%,Yolo,2021-03-27,2021-03-26,2021-03-28 04:30:37
1.2%,4.2%,2.0%,17.1%,9.5%,0.3%,49.2%,4.7%,11.8%,Yuba,2021-03-27,2021-03-26,2021-03-28 04:30:39
