American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.8%,1.3%,0.3%,16.6%,13.7%,0.2%,50.4%,5.5%,11.2%,Mendocino,2021-03-24,2021-03-23,2021-03-25 08:28:14
0.3%,5.8%,1.6%,32.6%,0.5%,0.3%,25.8%,8.5%,24.7%,Merced,2021-03-24,2021-03-23,2021-03-25 08:28:17
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Modoc,2021-03-24,2021-03-23,2021-03-25 08:28:19
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Mono,2021-03-24,2021-03-23,2021-03-25 08:28:22
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Monterey,2021-03-24,2021-03-23,2021-03-25 08:28:25
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Napa,2021-03-24,2021-03-23,2021-03-25 08:28:27
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Nevada,2021-03-24,2021-03-23,2021-03-25 08:28:30
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Orange,2021-03-24,2021-03-23,2021-03-25 08:28:33
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Placer,2021-03-24,2021-03-23,2021-03-25 08:28:36
0.8%,0.6%,0.3%,1.9%,6.3%,0.0%,74.2%,3.6%,12.2%,Plumas,2021-03-24,2021-03-23,2021-03-25 08:28:38
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Riverside,2021-03-24,2021-03-23,2021-03-25 08:28:41
0.4%,10.6%,3.9%,8.1%,9.3%,0.9%,30.3%,11.0%,25.6%,Sacramento,2021-03-24,2021-03-23,2021-03-25 08:28:44
0.2%,2.1%,0.6%,29.3%,4.8%,0.2%,22.8%,10.6%,29.4%,San Benito,2021-03-24,2021-03-23,2021-03-25 08:28:46
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,San Bernardino,2021-03-24,2021-03-23,2021-03-25 08:28:49
0.4%,11.6%,2.4%,19.8%,0.5%,0.6%,46.4%,9.5%,8.8%,San Diego,2021-03-24,2021-03-23,2021-03-25 08:28:52
0.2%,29.1%,3.1%,10.7%,7.6%,0.3%,26.5%,5.9%,16.7%,San Francisco,2021-03-24,2021-03-23,2021-03-25 08:28:55
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,San Joaquin,2021-03-24,2021-03-23,2021-03-25 08:28:58
0.2%,1.1%,0.4%,6.5%,12.1%,0.1%,30.1%,15.1%,34.4%,San Luis Obispo,2021-03-24,2021-03-23,2021-03-25 08:29:00
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,San Mateo,2021-03-24,2021-03-23,2021-03-25 08:29:03
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Santa Barbara,2021-03-24,2021-03-23,2021-03-25 08:29:06
0.1%,25.2%,1.4%,11.4%,12.8%,0.4%,24.5%,8.3%,16.0%,Santa Clara,2021-03-24,2021-03-23,2021-03-25 08:29:09
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Santa Cruz,2021-03-24,2021-03-23,2021-03-25 08:29:12
0.7%,1.3%,0.4%,3.2%,20.8%,0.1%,45.6%,12.9%,15.0%,Shasta,2021-03-24,2021-03-23,2021-03-25 08:29:15
0.6%,0.8%,0.1%,8.2%,9.0%,0.0%,74.0%,3.1%,4.3%,Sierra,2021-03-24,2021-03-23,2021-03-25 08:29:17
1.7%,0.9%,0.5%,5.6%,8.6%,0.0%,60.4%,4.4%,17.9%,Siskiyou,2021-03-24,2021-03-23,2021-03-25 08:29:20
0.3%,11.0%,6.6%,8.5%,7.2%,0.9%,27.5%,11.6%,26.3%,Solano,2021-03-24,2021-03-23,2021-03-25 08:29:23
0.5%,2.0%,0.7%,13.2%,11.4%,0.2%,44.3%,8.6%,19.1%,Sonoma,2021-03-24,2021-03-23,2021-03-25 08:29:26
0.5%,5.1%,1.7%,24.8%,0.6%,0.7%,36.8%,9.5%,20.4%,Stanislaus,2021-03-24,2021-03-23,2021-03-25 08:29:29
0.6%,13.4%,1.0%,16.5%,12.6%,0.3%,39.5%,7.4%,8.8%,Sutter,2021-03-24,2021-03-23,2021-03-25 08:29:31
1.1%,0.6%,0.2%,10.5%,9.0%,0.1%,49.9%,9.9%,18.7%,Tehama,2021-03-24,2021-03-23,2021-03-25 08:29:34
1.2%,0.9%,0.2%,2.3%,9.3%,0.3%,63.6%,3.1%,19.1%,Trinity,2021-03-24,2021-03-23,2021-03-25 08:29:37
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Tulare,2021-03-24,2021-03-23,2021-03-25 08:29:40
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Tuolumne,2021-03-24,2021-03-23,2021-03-25 08:29:42
0.2%,5.2%,0.9%,27.6%,16.9%,0.3%,33.8%,10.4%,4.8%,Ventura,2021-03-24,2021-03-23,2021-03-25 08:29:45
0.3%,11.9%,3.0%,19.1%,11.6%,0.4%,30.5%,10.8%,12.4%,Yolo,2021-03-24,2021-03-23,2021-03-25 08:29:48
1.2%,4.2%,2.0%,17.1%,9.9%,0.3%,49.5%,4.7%,11.2%,Yuba,2021-03-24,2021-03-23,2021-03-25 08:29:51
