American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Marin,2021-03-26,2021-03-25,2021-03-26 22:21:42
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Mariposa,2021-03-26,2021-03-25,2021-03-26 22:21:44
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Mendocino,2021-03-26,2021-03-25,2021-03-26 22:21:47
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Merced,2021-03-26,2021-03-25,2021-03-26 22:21:49
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Modoc,2021-03-26,2021-03-25,2021-03-26 22:21:52
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Mono,2021-03-26,2021-03-25,2021-03-26 22:21:54
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Monterey,2021-03-26,2021-03-25,2021-03-26 22:21:56
0.2%,4.1%,0.9%,17.8%,6.8%,0.4%,40.6%,6.2%,23.0%,Napa,2021-03-26,2021-03-25,2021-03-26 22:21:59
0.7%,0.7%,0.2%,5.2%,16.5%,0.1%,61.9%,6.2%,8.5%,Nevada,2021-03-26,2021-03-25,2021-03-26 22:22:01
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Orange,2021-03-26,2021-03-25,2021-03-26 22:22:04
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Placer,2021-03-26,2021-03-25,2021-03-26 22:22:07
0.9%,0.6%,0.3%,2.1%,6.3%,0.0%,73.8%,3.6%,12.4%,Plumas,2021-03-26,2021-03-25,2021-03-26 22:22:09
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Riverside,2021-03-26,2021-03-25,2021-03-26 22:22:12
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Sacramento,2021-03-26,2021-03-25,2021-03-26 22:22:14
0.2%,2.1%,0.6%,29.0%,4.6%,0.2%,22.2%,10.5%,30.7%,San Benito,2021-03-26,2021-03-25,2021-03-26 22:22:17
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Bernardino,2021-03-26,2021-03-25,2021-03-26 22:22:19
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Diego,2021-03-26,2021-03-25,2021-03-26 22:22:22
0.2%,28.7%,3.1%,10.7%,7.4%,0.3%,26.3%,5.9%,17.4%,San Francisco,2021-03-26,2021-03-25,2021-03-26 22:22:24
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Joaquin,2021-03-26,2021-03-25,2021-03-26 22:22:27
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Luis Obispo,2021-03-26,2021-03-25,2021-03-26 22:22:29
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Mateo,2021-03-26,2021-03-25,2021-03-26 22:22:32
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Santa Barbara,2021-03-26,2021-03-25,2021-03-26 22:22:34
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Santa Clara,2021-03-26,2021-03-25,2021-03-26 22:22:37
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Santa Cruz,2021-03-26,2021-03-25,2021-03-26 22:22:39
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Shasta,2021-03-26,2021-03-25,2021-03-26 22:22:41
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Sierra,2021-03-26,2021-03-25,2021-03-26 22:22:44
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Siskiyou,2021-03-26,2021-03-25,2021-03-26 22:22:46
0.3%,10.9%,6.5%,8.7%,7.0%,0.9%,27.1%,11.3%,27.2%,Solano,2021-03-26,2021-03-25,2021-03-26 22:22:48
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Sonoma,2021-03-26,2021-03-25,2021-03-26 22:22:51
0.5%,5.2%,1.7%,25.0%,0.6%,0.7%,36.6%,9.5%,20.3%,Stanislaus,2021-03-26,2021-03-25,2021-03-26 22:22:53
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Sutter,2021-03-26,2021-03-25,2021-03-26 22:22:56
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Tehama,2021-03-26,2021-03-25,2021-03-26 22:22:58
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Trinity,2021-03-26,2021-03-25,2021-03-26 22:23:01
0.3%,2.6%,0.7%,43.6%,6.1%,0.2%,30.1%,6.0%,10.5%,Tulare,2021-03-26,2021-03-25,2021-03-26 22:23:04
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Tuolumne,2021-03-26,2021-03-25,2021-03-26 22:23:06
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Ventura,2021-03-26,2021-03-25,2021-03-26 22:23:09
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Yolo,2021-03-26,2021-03-25,2021-03-26 22:23:11
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Yuba,2021-03-26,2021-03-25,2021-03-26 22:23:14
