American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.4%,1.3%,0.3%,21.4%,10.3%,0.1%,58.0%,1.7%,6.4%,Mono,2021-03-26,2021-03-25,2021-03-27 04:27:06
0.2%,4.3%,1.1%,35.2%,10.4%,0.5%,27.0%,7.3%,14.0%,Monterey,2021-03-26,2021-03-25,2021-03-27 04:27:08
0.2%,4.1%,0.9%,17.8%,6.8%,0.4%,40.6%,6.2%,23.0%,Napa,2021-03-26,2021-03-25,2021-03-27 04:27:11
0.7%,0.7%,0.2%,5.2%,16.5%,0.1%,61.9%,6.2%,8.5%,Nevada,2021-03-26,2021-03-25,2021-03-27 04:27:13
0.1%,18.2%,0.9%,12.8%,14.7%,0.3%,31.5%,10.6%,10.9%,Orange,2021-03-26,2021-03-25,2021-03-27 04:27:15
0.4%,5.3%,0.9%,8.9%,12.3%,0.4%,45.7%,7.9%,18.3%,Placer,2021-03-26,2021-03-25,2021-03-27 04:27:18
0.9%,0.6%,0.3%,2.1%,6.3%,0.0%,73.8%,3.6%,12.4%,Plumas,2021-03-26,2021-03-25,2021-03-27 04:27:20
0.3%,5.7%,3.7%,23.8%,13.3%,0.3%,32.4%,12.4%,8.1%,Riverside,2021-03-26,2021-03-25,2021-03-27 04:27:22
0.4%,10.5%,3.9%,8.1%,9.0%,0.9%,29.9%,10.9%,26.4%,Sacramento,2021-03-26,2021-03-25,2021-03-27 04:27:25
0.2%,2.1%,0.6%,29.0%,4.6%,0.2%,22.2%,10.5%,30.7%,San Benito,2021-03-26,2021-03-25,2021-03-27 04:27:27
0.2%,8.9%,4.8%,27.2%,12.6%,0.4%,25.4%,12.3%,8.1%,San Bernardino,2021-03-26,2021-03-25,2021-03-27 04:27:30
0.4%,11.7%,2.4%,20.0%,0.5%,0.6%,46.2%,9.4%,8.8%,San Diego,2021-03-26,2021-03-25,2021-03-27 04:27:32
0.2%,28.7%,3.1%,10.7%,7.4%,0.3%,26.3%,5.9%,17.4%,San Francisco,2021-03-26,2021-03-25,2021-03-27 04:27:34
0.4%,10.6%,3.6%,14.9%,2.0%,0.9%,24.2%,15.3%,28.3%,San Joaquin,2021-03-26,2021-03-25,2021-03-27 04:27:37
0.2%,1.2%,0.4%,6.8%,11.6%,0.1%,30.5%,14.8%,34.3%,San Luis Obispo,2021-03-26,2021-03-25,2021-03-27 04:27:39
0.2%,18.3%,1.1%,9.9%,13.6%,0.5%,28.8%,10.0%,17.5%,San Mateo,2021-03-26,2021-03-25,2021-03-27 04:27:41
0.3%,2.7%,0.8%,21.1%,17.4%,0.2%,34.4%,14.1%,9.2%,Santa Barbara,2021-03-26,2021-03-25,2021-03-27 04:27:44
0.1%,24.9%,1.4%,11.4%,12.4%,0.4%,24.1%,8.4%,16.9%,Santa Clara,2021-03-26,2021-03-25,2021-03-27 04:27:46
0.2%,2.0%,0.4%,20.0%,15.3%,0.1%,40.8%,9.9%,11.4%,Santa Cruz,2021-03-26,2021-03-25,2021-03-27 04:27:48
0.7%,1.3%,0.4%,3.2%,20.4%,0.1%,45.4%,13.1%,15.4%,Shasta,2021-03-26,2021-03-25,2021-03-27 04:27:51
0.5%,0.8%,0.1%,8.0%,9.0%,0.0%,73.5%,3.3%,4.8%,Sierra,2021-03-26,2021-03-25,2021-03-27 04:27:53
1.7%,0.8%,0.5%,6.2%,8.3%,0.0%,59.0%,4.4%,19.1%,Siskiyou,2021-03-26,2021-03-25,2021-03-27 04:27:55
0.3%,10.9%,6.5%,8.7%,7.0%,0.9%,27.1%,11.3%,27.2%,Solano,2021-03-26,2021-03-25,2021-03-27 04:27:58
0.5%,2.0%,0.7%,13.5%,11.0%,0.2%,43.7%,8.5%,19.9%,Sonoma,2021-03-26,2021-03-25,2021-03-27 04:28:00
0.5%,5.2%,1.7%,25.0%,0.6%,0.7%,36.6%,9.5%,20.3%,Stanislaus,2021-03-26,2021-03-25,2021-03-27 04:28:02
0.6%,13.5%,1.0%,16.5%,12.4%,0.3%,39.3%,7.4%,9.0%,Sutter,2021-03-26,2021-03-25,2021-03-27 04:28:05
1.0%,0.6%,0.2%,10.7%,8.9%,0.1%,49.5%,10.0%,19.0%,Tehama,2021-03-26,2021-03-25,2021-03-27 04:28:07
1.3%,1.0%,0.2%,2.3%,9.1%,0.3%,63.0%,3.1%,19.7%,Trinity,2021-03-26,2021-03-25,2021-03-27 04:28:09
0.3%,2.6%,0.7%,43.6%,6.1%,0.2%,30.1%,6.0%,10.5%,Tulare,2021-03-26,2021-03-25,2021-03-27 04:28:12
0.5%,1.3%,0.3%,4.5%,1.1%,0.4%,79.2%,6.3%,6.4%,Tuolumne,2021-03-26,2021-03-25,2021-03-27 04:28:14
0.2%,5.2%,0.9%,27.5%,16.5%,0.3%,33.8%,10.5%,5.1%,Ventura,2021-03-26,2021-03-25,2021-03-27 04:28:16
0.4%,6.3%,1.0%,12.9%,7.7%,0.3%,31.2%,9.3%,30.8%,Yolo,2021-03-26,2021-03-25,2021-03-27 04:28:19
1.2%,4.2%,1.9%,17.2%,9.6%,0.3%,49.3%,4.7%,11.6%,Yuba,2021-03-26,2021-03-25,2021-03-27 04:28:21
