American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Marin,2021-04-05,2021-04-04,2021-04-05 18:36:13
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Mariposa,2021-04-05,2021-04-03,2021-04-05 18:36:15
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Mendocino,2021-04-05,2021-04-04,2021-04-05 18:36:18
0.4%,6.0%,1.6%,34.4%,0.4%,0.2%,25.2%,8.4%,23.3%,Merced,2021-04-05,2021-04-04,2021-04-05 18:36:20
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Modoc,2021-04-05,2021-04-01,2021-04-05 18:36:23
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Mono,2021-04-05,2021-04-03,2021-04-05 18:36:26
0.2%,4.1%,1.1%,35.8%,9.1%,0.5%,25.6%,7.7%,15.9%,Monterey,2021-04-05,2021-04-04,2021-04-05 18:36:29
0.2%,4.0%,0.9%,18.1%,6.3%,0.4%,38.9%,6.2%,25.1%,Napa,2021-04-05,2021-04-04,2021-04-05 18:36:31
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Nevada,2021-04-05,2021-04-04,2021-04-05 18:36:34
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Orange,2021-04-05,2021-04-04,2021-04-05 18:36:36
0.4%,5.2%,0.9%,8.6%,11.4%,0.4%,44.8%,7.9%,20.4%,Placer,2021-04-05,2021-04-04,2021-04-05 18:36:39
0.9%,0.6%,0.4%,2.2%,6.0%,0.0%,72.8%,3.8%,13.3%,Plumas,2021-04-05,2021-04-04,2021-04-05 18:36:42
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Riverside,2021-04-05,2021-04-04,2021-04-05 18:36:45
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Sacramento,2021-04-05,2021-04-04,2021-04-05 18:36:48
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Benito,2021-04-05,2021-04-04,2021-04-05 18:36:50
0.2%,8.8%,4.9%,27.7%,11.1%,0.4%,24.6%,12.8%,9.5%,San Bernardino,2021-04-05,2021-04-04,2021-04-05 18:36:53
0.4%,12.1%,2.5%,21.2%,0.4%,0.6%,45.4%,9.1%,8.2%,San Diego,2021-04-05,2021-04-04,2021-04-05 18:36:55
0.2%,27.5%,3.0%,10.7%,6.7%,0.3%,25.8%,5.9%,20.0%,San Francisco,2021-04-05,2021-04-04,2021-04-05 18:36:58
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Joaquin,2021-04-05,2021-04-04,2021-04-05 18:37:01
0.2%,1.3%,0.4%,7.6%,10.5%,0.2%,31.6%,14.2%,34.0%,San Luis Obispo,2021-04-05,2021-04-04,2021-04-05 18:37:04
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,San Mateo,2021-04-05,2021-04-04,2021-04-05 18:37:07
0.3%,2.9%,0.8%,21.7%,14.8%,0.2%,34.2%,14.1%,11.1%,Santa Barbara,2021-04-05,2021-04-04,2021-04-05 18:37:09
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Santa Clara,2021-04-05,2021-04-04,2021-04-05 18:37:12
0.2%,2.0%,0.4%,20.1%,13.8%,0.1%,39.8%,10.2%,13.5%,Santa Cruz,2021-04-05,2021-04-04,2021-04-05 18:37:15
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Shasta,2021-04-05,2021-04-04,2021-04-05 18:37:17
0.5%,0.9%,0.1%,8.1%,8.8%,0.0%,72.7%,3.1%,5.9%,Sierra,2021-04-05,2021-04-02,2021-04-05 18:37:20
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Siskiyou,2021-04-05,2021-04-04,2021-04-05 18:37:23
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Solano,2021-04-05,2021-04-04,2021-04-05 18:37:25
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Sonoma,2021-04-05,2021-04-04,2021-04-05 18:37:28
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Stanislaus,2021-04-05,2021-04-04,2021-04-05 18:37:31
0.7%,13.4%,1.0%,16.8%,11.4%,0.3%,38.0%,7.5%,11.0%,Sutter,2021-04-05,2021-04-04,2021-04-05 18:37:33
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Tehama,2021-04-05,2021-04-03,2021-04-05 18:37:36
1.3%,1.1%,0.2%,2.2%,8.1%,0.2%,61.3%,3.4%,22.2%,Trinity,2021-04-05,2021-04-03,2021-04-05 18:37:38
0.3%,2.6%,0.7%,43.6%,5.5%,0.2%,29.3%,6.1%,11.7%,Tulare,2021-04-05,2021-04-04,2021-04-05 18:37:42
0.5%,1.4%,0.3%,4.6%,1.1%,0.4%,78.5%,6.4%,6.8%,Tuolumne,2021-04-05,2021-04-04,2021-04-05 18:37:44
0.2%,5.4%,0.9%,26.8%,14.8%,0.3%,33.7%,11.2%,6.7%,Ventura,2021-04-05,2021-04-04,2021-04-05 18:37:47
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Yolo,2021-04-05,2021-04-04,2021-04-05 18:37:50
0.3%,11.8%,3.0%,19.6%,9.9%,0.4%,29.3%,11.1%,14.5%,Yuba,2021-04-05,2021-04-04,2021-04-05 18:37:52
