American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Inyo,2021-03-21,2021-03-20,2021-03-22 06:25:16
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Kern,2021-03-21,2021-03-20,2021-03-22 06:25:20
0.8%,2.7%,2%,41%,7.2%,0.2%,27.6%,5.9%,12.6%,Kings,2021-03-21,2021-03-20,2021-03-22 06:25:23
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Lake,2021-03-21,2021-03-20,2021-03-22 06:25:26
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Lassen,2021-03-21,2021-03-20,2021-03-22 06:25:30
0.2%,12.5%,4.4%,24.4%,18.1%,0.4%,19.6%,14%,6.4%,Los Angeles,2021-03-21,2021-03-20,2021-03-22 06:25:33
1%,1.8%,1.4%,32.9%,7%,0.2%,34.9%,7.8%,12.9%,Madera,2021-03-21,2021-03-20,2021-03-22 06:25:37
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Marin,2021-03-21,2021-03-20,2021-03-22 06:25:40
1.9%,0.9%,0.3%,7.2%,2.5%,0.1%,62%,5.3%,19.7%,Mariposa,2021-03-21,2021-03-20,2021-03-22 06:25:44
0.8%,1.3%,0.3%,16.6%,14%,0.2%,50.2%,5.4%,11.3%,Mendocino,2021-03-21,2021-03-20,2021-03-22 06:25:47
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Merced,2021-03-21,2021-03-20,2021-03-22 06:25:51
2.3%,1.5%,0.9%,7.2%,4.8%,0.1%,72.6%,1.7%,8.9%,Modoc,2021-03-21,2021-03-19,2021-03-22 06:25:55
0.4%,1.3%,0.2%,21.4%,10.4%,0.1%,58.2%,1.6%,6.2%,Mono,2021-03-21,2021-03-18,2021-03-22 06:25:59
0.2%,4.5%,1.1%,34.5%,11.5%,0.5%,28.3%,7%,12.3%,Monterey,2021-03-21,2021-03-20,2021-03-22 06:26:02
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Napa,2021-03-21,2021-03-20,2021-03-22 06:26:06
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Nevada,2021-03-21,2021-03-20,2021-03-22 06:26:09
0.1%,18.8%,0.9%,12.8%,16.3%,0.3%,31.8%,9.9%,9.2%,Orange,2021-03-21,2021-03-20,2021-03-22 06:26:13
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Placer,2021-03-21,2021-03-20,2021-03-22 06:26:16
0.8%,0.5%,0.3%,1.9%,6.4%,0%,74.5%,3.6%,12%,Plumas,2021-03-21,2021-03-20,2021-03-22 06:26:20
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Riverside,2021-03-21,2021-03-20,2021-03-22 06:26:23
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Sacramento,2021-03-21,2021-03-20,2021-03-22 06:26:27
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,San Benito,2021-03-21,2021-03-20,2021-03-22 06:26:30
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,San Bernardino,2021-03-21,2021-03-20,2021-03-22 06:26:34
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,San Diego,2021-03-21,2021-03-20,2021-03-22 06:26:38
0.2%,29.6%,3.1%,10.5%,7.9%,0.3%,26.9%,5.9%,15.6%,San Francisco,2021-03-21,2021-03-20,2021-03-22 06:26:41
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,San Joaquin,2021-03-21,2021-03-20,2021-03-22 06:26:45
0.1%,1.1%,0.4%,5.9%,12.5%,0.1%,30%,15.3%,34.6%,San Luis Obispo,2021-03-21,2021-03-20,2021-03-22 06:26:48
0.2%,18.8%,1.2%,9.8%,14.7%,0.6%,29.6%,10%,15.3%,San Mateo,2021-03-21,2021-03-20,2021-03-22 06:26:52
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Santa Barbara,2021-03-21,2021-03-20,2021-03-22 06:26:55
0.1%,25.5%,1.4%,11.4%,13.4%,0.4%,25%,8.2%,14.5%,Santa Clara,2021-03-21,2021-03-20,2021-03-22 06:26:59
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Santa Cruz,2021-03-21,2021-03-20,2021-03-22 06:27:02
0.7%,1.2%,0.4%,3.2%,21.7%,0.1%,46%,12.6%,14.2%,Shasta,2021-03-21,2021-03-20,2021-03-22 06:27:06
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Sierra,2021-03-21,2021-03-18,2021-03-22 06:27:09
1.7%,0.8%,0.5%,5.3%,8.8%,0%,61.1%,4.3%,17.4%,Siskiyou,2021-03-21,2021-03-20,2021-03-22 06:27:13
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Solano,2021-03-21,2021-03-20,2021-03-22 06:27:16
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Sonoma,2021-03-21,2021-03-20,2021-03-22 06:27:20
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Stanislaus,2021-03-21,2021-03-20,2021-03-22 06:27:24
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Sutter,2021-03-21,2021-03-20,2021-03-22 06:27:27
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Tehama,2021-03-21,2021-03-20,2021-03-22 06:27:31
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Trinity,2021-03-21,2021-03-20,2021-03-22 06:27:34
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Tulare,2021-03-21,2021-03-20,2021-03-22 06:27:37
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Tuolumne,2021-03-21,2021-03-19,2021-03-22 06:27:41
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Ventura,2021-03-21,2021-03-20,2021-03-22 06:27:44
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Yolo,2021-03-21,2021-03-20,2021-03-22 06:27:48
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,Yuba,2021-03-21,2021-03-20,2021-03-22 06:27:51
