American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.4%,12.5%,2.5%,21.8%,0.6%,0.6%,44.7%,8.8%,8.1%,San Diego,2021-04-12,2021-04-11,2021-04-12 22:25:12
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Francisco,2021-04-12,2021-04-11,2021-04-12 22:25:15
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Joaquin,2021-04-12,2021-04-11,2021-04-12 22:25:17
0.2%,1.7%,0.5%,10.2%,13.4%,0.2%,39.7%,10.9%,23.2%,San Luis Obispo,2021-04-12,2021-04-11,2021-04-12 22:25:20
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,San Mateo,2021-04-12,2021-04-11,2021-04-12 22:25:22
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Santa Barbara,2021-04-12,2021-04-11,2021-04-12 22:25:25
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Santa Clara,2021-04-12,2021-04-11,2021-04-12 22:25:27
0.2%,2.4%,0.4%,22.0%,15.7%,0.1%,43.3%,9.5%,6.3%,Santa Cruz,2021-04-12,2021-04-11,2021-04-12 22:25:30
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Shasta,2021-04-12,2021-04-10,2021-04-12 22:25:32
0.5%,0.9%,0.1%,8.0%,9.5%,0.000%,74.7%,2.8%,3.6%,Sierra,2021-04-12,2021-04-10,2021-04-12 22:25:35
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Siskiyou,2021-04-12,2021-04-10,2021-04-12 22:25:37
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Solano,2021-04-12,2021-04-11,2021-04-12 22:25:40
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Sonoma,2021-04-12,2021-04-11,2021-04-12 22:25:42
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Stanislaus,2021-04-12,2021-04-11,2021-04-12 22:25:45
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Sutter,2021-04-12,2021-04-11,2021-04-12 22:25:47
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Tehama,2021-04-12,2021-04-10,2021-04-12 22:25:50
1.8%,1.7%,0.2%,3.3%,10.4%,0.2%,74.5%,1.4%,6.5%,Trinity,2021-04-12,2021-04-10,2021-04-12 22:25:53
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Tulare,2021-04-12,2021-04-11,2021-04-12 22:25:55
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Tuolumne,2021-04-12,2021-04-11,2021-04-12 22:25:58
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Ventura,2021-04-12,2021-04-11,2021-04-12 22:26:01
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Yolo,2021-04-12,2021-04-11,2021-04-12 22:26:03
0.3%,13.2%,3.2%,22.3%,12.3%,0.4%,31.2%,10.0%,7.1%,Yuba,2021-04-12,2021-04-11,2021-04-12 22:26:06
