American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.1%,5.0%,1.1%,11.9%,12.8%,0.2%,58.9%,6.7%,3.2%,Marin,2021-04-16,2021-04-15,2021-04-16 16:36:18
1.7%,1.1%,0.4%,8.1%,3.2%,0.1%,65.2%,4.5%,15.6%,Mariposa,2021-04-16,2021-04-15,2021-04-16 16:36:20
0.8%,1.5%,0.3%,16.8%,16.4%,0.2%,51.1%,5.7%,7.2%,Mendocino,2021-04-16,2021-04-15,2021-04-16 16:36:22
0.4%,6.1%,1.7%,36.3%,0.7%,0.3%,24.2%,7.9%,22.5%,Merced,2021-04-16,2021-04-15,2021-04-16 16:36:24
2.4%,1.9%,1.1%,9.5%,5.5%,0.2%,71.9%,1.8%,5.7%,Modoc,2021-04-16,2021-04-15,2021-04-16 16:36:26
0.4%,1.6%,0.2%,24.5%,12.2%,0.2%,58.7%,1.5%,0.7%,Mono,2021-04-16,2021-04-15,2021-04-16 16:36:29
0.2%,4.4%,1.1%,47.4%,10.4%,0.5%,25.9%,4.8%,5.4%,Monterey,2021-04-16,2021-04-15,2021-04-16 16:36:31
0.2%,5.4%,1.2%,21.6%,8.5%,0.4%,47.9%,7.7%,7.2%,Napa,2021-04-16,2021-04-15,2021-04-16 16:36:33
0.7%,1.0%,0.3%,5.5%,17.6%,0.1%,66.2%,4.5%,4.1%,Nevada,2021-04-16,2021-04-15,2021-04-16 16:36:35
0.1%,19.0%,1.0%,15.5%,15.9%,0.3%,32.4%,8.9%,6.9%,Orange,2021-04-16,2021-04-15,2021-04-16 16:36:38
0.5%,6.9%,1.2%,8.7%,14.3%,0.4%,55.5%,7.8%,4.6%,Placer,2021-04-16,2021-04-15,2021-04-16 16:36:40
0.8%,0.9%,0.5%,3.8%,7.2%,0.04%,75.8%,3.1%,7.9%,Plumas,2021-04-16,2021-04-15,2021-04-16 16:36:42
0.2%,6.3%,3.9%,31.7%,14.2%,0.3%,30.9%,8.7%,3.8%,Riverside,2021-04-16,2021-04-15,2021-04-16 16:36:44
0.4%,15.0%,5.7%,10.4%,11.4%,1.1%,37.2%,12.4%,6.4%,Sacramento,2021-04-16,2021-04-15,2021-04-16 16:36:46
0.3%,2.9%,0.6%,36.3%,6.1%,0.3%,25.0%,10.2%,18.4%,San Benito,2021-04-16,2021-04-15,2021-04-16 16:36:49
0.2%,9.3%,4.9%,34.1%,13.1%,0.3%,24.6%,9.4%,4.0%,San Bernardino,2021-04-16,2021-04-15,2021-04-16 16:36:51
0.4%,12.6%,2.5%,23.7%,0.4%,0.6%,43.9%,7.9%,7.9%,San Diego,2021-04-16,2021-04-15,2021-04-16 16:36:53
0.2%,31.6%,3.3%,12.4%,9.4%,0.3%,31.7%,6.0%,5.0%,San Francisco,2021-04-16,2021-04-15,2021-04-16 16:36:55
0.3%,13.6%,3.2%,23.3%,12.6%,0.4%,31.2%,9.6%,5.8%,San Joaquin,2021-04-16,2021-04-15,2021-04-16 16:36:57
0.3%,13.6%,3.2%,23.3%,12.6%,0.4%,31.2%,9.6%,5.8%,San Luis Obispo,2021-04-16,2021-04-15,2021-04-16 16:37:00
0.2%,20.8%,1.2%,11.0%,19.7%,0.7%,29.7%,11.6%,5.2%,San Mateo,2021-04-16,2021-04-15,2021-04-16 16:37:02
0.2%,3.5%,0.9%,30.1%,17.4%,0.2%,35.3%,8.9%,3.5%,Santa Barbara,2021-04-16,2021-04-15,2021-04-16 16:37:04
0.3%,13.6%,3.2%,23.3%,12.6%,0.4%,31.2%,9.6%,5.8%,Santa Clara,2021-04-16,2021-04-15,2021-04-16 16:37:06
0.2%,2.4%,0.4%,22.7%,15.8%,0.1%,43.5%,9.5%,5.3%,Santa Cruz,2021-04-16,2021-04-15,2021-04-16 16:37:08
0.7%,2.0%,0.6%,5.2%,23.7%,0.2%,52.4%,8.0%,7.3%,Shasta,2021-04-16,2021-04-15,2021-04-16 16:37:11
0.5%,1.0%,0.1%,7.8%,9.8%,0.000%,75.5%,2.7%,2.5%,Sierra,2021-04-16,2021-04-15,2021-04-16 16:37:13
1.6%,1.2%,0.6%,7.5%,8.9%,0.04%,62.7%,4.0%,13.4%,Siskiyou,2021-04-16,2021-04-15,2021-04-16 16:37:15
0.4%,14.8%,8.9%,11.9%,9.4%,1.2%,34.1%,13.3%,6.0%,Solano,2021-04-16,2021-04-15,2021-04-16 16:37:17
0.5%,3.1%,0.9%,15.8%,12.7%,0.3%,53.9%,8.8%,4.1%,Sonoma,2021-04-16,2021-04-15,2021-04-16 16:37:19
0.5%,5.8%,1.8%,27.8%,0.9%,0.7%,36.3%,10.7%,15.5%,Stanislaus,2021-04-16,2021-04-15,2021-04-16 16:37:22
0.6%,14.9%,1.1%,20.1%,14.9%,0.3%,39.6%,5.7%,2.7%,Sutter,2021-04-16,2021-04-15,2021-04-16 16:37:24
1.0%,0.9%,0.3%,14.3%,10.2%,0.2%,54.4%,8.4%,10.3%,Tehama,2021-04-16,2021-04-15,2021-04-16 16:37:26
1.7%,3.5%,0.2%,3.5%,10.4%,0.2%,74.3%,1.2%,4.9%,Trinity,2021-04-16,2021-04-15,2021-04-16 16:37:28
0.2%,2.8%,0.7%,50.1%,8.2%,0.2%,27.7%,5.3%,4.8%,Tulare,2021-04-16,2021-04-15,2021-04-16 16:37:30
0.3%,13.6%,3.2%,23.3%,12.6%,0.4%,31.2%,9.6%,5.8%,Tuolumne,2021-04-16,2021-04-15,2021-04-16 16:37:32
0.1%,5.9%,1.0%,31.1%,18.2%,0.3%,34.9%,7.2%,1.4%,Ventura,2021-04-16,2021-04-15,2021-04-16 16:37:35
0.4%,8.7%,1.4%,17.3%,9.9%,0.4%,36.2%,10.7%,15.0%,Yolo,2021-04-16,2021-04-15,2021-04-16 16:37:37
1.1%,5.9%,2.4%,20.6%,11.0%,0.4%,51.6%,4.5%,2.4%,Yuba,2021-04-16,2021-04-15,2021-04-16 16:37:39
