American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.9%,0.6%,0.4%,2.2%,6.1%,0.0%,73.1%,3.8%,12.9%,Plumas,2021-04-01,2021-03-31,2021-04-02 01:06:47
0.3%,5.7%,3.7%,24.4%,12.4%,0.3%,31.6%,12.8%,8.9%,Riverside,2021-04-01,2021-03-31,2021-04-02 01:06:50
0.4%,10.4%,3.9%,8.1%,8.5%,0.9%,28.9%,10.7%,28.3%,Sacramento,2021-04-01,2021-03-31,2021-04-02 01:06:52
0.2%,2.1%,0.6%,28.5%,4.3%,0.2%,21.6%,10.4%,32.1%,San Benito,2021-04-01,2021-03-31,2021-04-02 01:06:54
0.2%,8.8%,4.9%,27.5%,11.7%,0.4%,24.9%,12.7%,8.9%,San Bernardino,2021-04-01,2021-03-31,2021-04-02 01:06:57
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,San Diego,2021-04-01,2021-03-31,2021-04-02 01:06:59
0.2%,28.1%,3.0%,10.9%,7.0%,0.3%,25.8%,5.9%,18.8%,San Francisco,2021-04-01,2021-03-31,2021-04-02 01:07:02
0.4%,10.9%,3.6%,15.6%,1.8%,0.9%,23.5%,15.2%,28.1%,San Joaquin,2021-04-01,2021-03-31,2021-04-02 01:07:04
0.2%,1.2%,0.4%,7.4%,10.9%,0.1%,31.3%,14.4%,34.1%,San Luis Obispo,2021-04-01,2021-03-31,2021-04-02 01:07:07
0.2%,17.9%,1.1%,10.1%,12.8%,0.5%,28.2%,10.0%,19.2%,San Mateo,2021-04-01,2021-03-31,2021-04-02 01:07:09
0.3%,2.8%,0.8%,21.6%,15.6%,0.2%,34.1%,14.1%,10.5%,Santa Barbara,2021-04-01,2021-03-31,2021-04-02 01:07:12
0.1%,24.6%,1.3%,11.3%,11.4%,0.4%,23.1%,8.6%,19.1%,Santa Clara,2021-04-01,2021-03-31,2021-04-02 01:07:14
0.2%,2.0%,0.4%,20.2%,14.4%,0.1%,40.0%,10.1%,12.7%,Santa Cruz,2021-04-01,2021-03-31,2021-04-02 01:07:17
0.7%,1.4%,0.4%,3.3%,18.5%,0.1%,45.0%,13.4%,17.0%,Shasta,2021-04-01,2021-03-31,2021-04-02 01:07:19
0.5%,0.9%,0.1%,8.2%,8.8%,0.0%,72.6%,3.1%,5.8%,Sierra,2021-04-01,2021-03-31,2021-04-02 01:07:22
1.6%,0.8%,0.5%,6.3%,8.2%,0.0%,58.8%,4.4%,19.3%,Siskiyou,2021-04-01,2021-03-31,2021-04-02 01:07:24
0.3%,10.5%,6.3%,9.0%,6.5%,0.9%,26.2%,10.9%,29.4%,Solano,2021-04-01,2021-03-31,2021-04-02 01:07:27
0.5%,2.1%,0.7%,13.8%,10.4%,0.2%,42.8%,8.4%,21.1%,Sonoma,2021-04-01,2021-03-31,2021-04-02 01:07:29
0.5%,5.2%,1.7%,26.0%,0.6%,0.7%,35.9%,9.6%,19.9%,Stanislaus,2021-04-01,2021-03-31,2021-04-02 01:07:32
0.7%,13.6%,1.0%,16.7%,11.9%,0.3%,38.3%,7.5%,10.1%,Sutter,2021-04-01,2021-03-31,2021-04-02 01:07:34
1.0%,0.6%,0.2%,10.7%,8.2%,0.1%,48.5%,10.0%,20.6%,Tehama,2021-04-01,2021-03-31,2021-04-02 01:07:37
1.3%,1.1%,0.2%,2.3%,8.5%,0.3%,62.2%,3.4%,20.8%,Trinity,2021-04-01,2021-03-31,2021-04-02 01:07:39
0.3%,2.6%,0.7%,43.6%,5.7%,0.2%,29.6%,6.0%,11.3%,Tulare,2021-04-01,2021-03-31,2021-04-02 01:07:41
0.3%,11.8%,3.0%,19.5%,10.5%,0.4%,29.6%,11.0%,13.9%,Tuolumne,2021-04-01,2021-03-31,2021-04-02 01:07:44
0.2%,5.3%,0.9%,27.3%,15.6%,0.3%,33.6%,10.9%,5.9%,Ventura,2021-04-01,2021-03-31,2021-04-02 01:07:46
0.4%,6.3%,1.0%,13.2%,7.3%,0.3%,30.2%,9.6%,31.7%,Yolo,2021-04-01,2021-03-31,2021-04-02 01:07:49
1.1%,4.3%,2.0%,17.2%,9.3%,0.3%,48.4%,4.9%,12.6%,Yuba,2021-04-01,2021-03-31,2021-04-02 01:07:51
