American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.1%,3.9%,1.0%,9.7%,11.0%,0.2%,48.8%,6.3%,19.1%,Marin,2021-03-28,2021-03-27,2021-03-29 08:50:18
1.8%,0.8%,0.3%,7.4%,2.3%,0.1%,61.9%,5.2%,20.1%,Mariposa,2021-03-28,2021-03-27,2021-03-29 08:50:21
0.8%,1.3%,0.3%,16.7%,13.5%,0.2%,50.2%,5.7%,11.3%,Mendocino,2021-03-28,2021-03-27,2021-03-29 08:50:23
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Merced,2021-03-28,2021-03-27,2021-03-29 08:50:26
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Modoc,2021-03-28,2021-03-26,2021-03-29 08:50:29
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Mono,2021-03-28,2021-03-27,2021-03-29 08:50:32
0.2%,4.1%,1.1%,36.0%,10.0%,0.5%,26.4%,7.3%,14.3%,Monterey,2021-03-28,2021-03-27,2021-03-29 08:50:34
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Napa,2021-03-28,2021-03-27,2021-03-29 08:50:37
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Nevada,2021-03-28,2021-03-27,2021-03-29 08:50:40
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Orange,2021-03-28,2021-03-27,2021-03-29 08:50:43
0.4%,5.3%,0.9%,8.9%,12.1%,0.4%,45.4%,7.9%,18.8%,Placer,2021-03-28,2021-03-27,2021-03-29 08:50:46
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Plumas,2021-03-28,2021-03-27,2021-03-29 08:50:48
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Riverside,2021-03-28,2021-03-27,2021-03-29 08:50:51
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Sacramento,2021-03-28,2021-03-27,2021-03-29 08:50:54
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Benito,2021-03-28,2021-03-27,2021-03-29 08:50:57
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Bernardino,2021-03-28,2021-03-27,2021-03-29 08:51:00
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Diego,2021-03-28,2021-03-27,2021-03-29 08:51:02
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Francisco,2021-03-28,2021-03-27,2021-03-29 08:51:05
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Joaquin,2021-03-28,2021-03-27,2021-03-29 08:51:08
0.2%,1.2%,0.4%,6.9%,11.4%,0.1%,30.9%,14.7%,34.2%,San Luis Obispo,2021-03-28,2021-03-27,2021-03-29 08:51:11
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,San Mateo,2021-03-28,2021-03-27,2021-03-29 08:51:14
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Santa Barbara,2021-03-28,2021-03-27,2021-03-29 08:51:16
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Santa Clara,2021-03-28,2021-03-27,2021-03-29 08:51:19
0.2%,2.0%,0.4%,20.1%,14.9%,0.1%,40.4%,10.0%,11.9%,Santa Cruz,2021-03-28,2021-03-27,2021-03-29 08:51:22
0.7%,1.3%,0.4%,3.2%,20.0%,0.1%,45.1%,13.3%,15.8%,Shasta,2021-03-28,2021-03-27,2021-03-29 08:51:25
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Sierra,2021-03-28,2021-03-26,2021-03-29 08:51:28
1.6%,0.8%,0.5%,6.3%,8.3%,0.0%,58.9%,4.4%,19.1%,Siskiyou,2021-03-28,2021-03-27,2021-03-29 08:51:30
0.3%,10.7%,6.4%,8.8%,6.8%,0.9%,26.6%,11.2%,28.3%,Solano,2021-03-28,2021-03-27,2021-03-29 08:51:33
0.5%,2.1%,0.7%,13.6%,10.8%,0.2%,43.3%,8.5%,20.4%,Sonoma,2021-03-28,2021-03-27,2021-03-29 08:51:36
0.5%,5.2%,1.7%,25.5%,0.6%,0.7%,36.3%,9.5%,20.2%,Stanislaus,2021-03-28,2021-03-27,2021-03-29 08:51:39
0.7%,13.6%,1.0%,16.5%,12.1%,0.3%,38.7%,7.5%,9.6%,Sutter,2021-03-28,2021-03-27,2021-03-29 08:51:41
1.0%,0.6%,0.2%,10.8%,8.5%,0.1%,48.8%,9.9%,20.0%,Tehama,2021-03-28,2021-03-27,2021-03-29 08:51:45
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Trinity,2021-03-28,2021-03-26,2021-03-29 08:51:47
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Tulare,2021-03-28,2021-03-27,2021-03-29 08:51:50
0.5%,1.4%,0.3%,4.6%,1.1%,0.4%,79.1%,6.2%,6.5%,Tuolumne,2021-03-28,2021-03-27,2021-03-29 08:51:53
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Ventura,2021-03-28,2021-03-27,2021-03-29 08:51:56
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Yolo,2021-03-28,2021-03-27,2021-03-29 08:51:58
0.3%,11.8%,3.0%,19.4%,10.9%,0.4%,30.0%,11.0%,13.3%,Yuba,2021-03-28,2021-03-27,2021-03-29 08:52:01
