American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,4.1%,2.4%,31.4%,9.9%,0.3%,28.5%,11.7%,11.5%,Kern,2021-04-06,2021-04-05,2021-04-06 18:37:57
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Kings,2021-04-06,2021-04-05,2021-04-06 18:38:00
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Lake,2021-04-06,2021-04-05,2021-04-06 18:38:03
1.2%,1.4%,0.7%,7.0%,7.1%,0.3%,59.5%,3.7%,19.2%,Lassen,2021-04-06,2021-04-05,2021-04-06 18:38:06
0.2%,12.4%,4.4%,25.1%,14.0%,0.4%,19.7%,14.9%,9.1%,Los Angeles,2021-04-06,2021-04-05,2021-04-06 18:38:08
0.9%,1.9%,1.4%,32.8%,6.0%,0.1%,32.4%,8.7%,15.8%,Madera,2021-04-06,2021-04-05,2021-04-06 18:38:11
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Marin,2021-04-06,2021-04-05,2021-04-06 18:38:14
1.8%,1.0%,0.4%,7.4%,2.2%,0.2%,62.8%,4.9%,19.4%,Mariposa,2021-04-06,2021-04-05,2021-04-06 18:38:16
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Mendocino,2021-04-06,2021-04-05,2021-04-06 18:38:19
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Merced,2021-04-06,2021-04-05,2021-04-06 18:38:22
2.3%,1.7%,1.0%,7.8%,4.6%,0.1%,69.5%,2.1%,10.9%,Modoc,2021-04-06,2021-04-01,2021-04-06 18:38:25
0.4%,1.3%,0.3%,21.5%,9.8%,0.2%,57.0%,1.9%,7.8%,Mono,2021-04-06,2021-04-05,2021-04-06 18:38:28
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Monterey,2021-04-06,2021-04-05,2021-04-06 18:38:31
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Napa,2021-04-06,2021-04-05,2021-04-06 18:38:33
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Nevada,2021-04-06,2021-04-05,2021-04-06 18:38:36
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Orange,2021-04-06,2021-04-05,2021-04-06 18:38:39
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Placer,2021-04-06,2021-04-05,2021-04-06 18:38:42
0.9%,0.6%,0.4%,2.3%,6.0%,0.04%,72.8%,3.8%,13.3%,Plumas,2021-04-06,2021-04-05,2021-04-06 18:38:45
0.3%,5.7%,3.7%,24.7%,11.6%,0.3%,31.1%,12.9%,9.6%,Riverside,2021-04-06,2021-04-05,2021-04-06 18:38:48
0.4%,10.3%,3.8%,8.2%,8.0%,0.8%,28.2%,10.5%,29.7%,Sacramento,2021-04-06,2021-04-05,2021-04-06 18:38:50
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Benito,2021-04-06,2021-04-05,2021-04-06 18:38:53
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Bernardino,2021-04-06,2021-04-05,2021-04-06 18:38:55
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Diego,2021-04-06,2021-04-05,2021-04-06 18:38:58
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Francisco,2021-04-06,2021-04-05,2021-04-06 18:39:01
0.4%,11.2%,3.7%,16.0%,1.7%,0.9%,23.2%,15.2%,27.9%,San Joaquin,2021-04-06,2021-04-05,2021-04-06 18:39:04
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Luis Obispo,2021-04-06,2021-04-05,2021-04-06 18:39:07
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,San Mateo,2021-04-06,2021-04-05,2021-04-06 18:39:10
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Santa Barbara,2021-04-06,2021-04-05,2021-04-06 18:39:12
0.1%,24.4%,1.3%,10.9%,10.7%,0.4%,22.6%,8.8%,20.8%,Santa Clara,2021-04-06,2021-04-05,2021-04-06 18:39:15
0.2%,2.0%,0.4%,20.0%,13.7%,0.1%,39.8%,10.3%,13.6%,Santa Cruz,2021-04-06,2021-04-05,2021-04-06 18:39:18
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Shasta,2021-04-06,2021-04-05,2021-04-06 18:39:21
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Sierra,2021-04-06,2021-04-05,2021-04-06 18:39:24
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Siskiyou,2021-04-06,2021-04-05,2021-04-06 18:39:27
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Solano,2021-04-06,2021-04-05,2021-04-06 18:39:29
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Sonoma,2021-04-06,2021-04-05,2021-04-06 18:39:32
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Stanislaus,2021-04-06,2021-04-05,2021-04-06 18:39:35
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Sutter,2021-04-06,2021-04-05,2021-04-06 18:39:38
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Tehama,2021-04-06,2021-04-05,2021-04-06 18:39:40
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Trinity,2021-04-06,2021-04-05,2021-04-06 18:39:43
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Tulare,2021-04-06,2021-04-05,2021-04-06 18:39:46
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Tuolumne,2021-04-06,2021-04-05,2021-04-06 18:39:49
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Ventura,2021-04-06,2021-04-05,2021-04-06 18:39:51
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Yolo,2021-04-06,2021-04-05,2021-04-06 18:39:53
0.3%,11.8%,3.0%,19.6%,9.8%,0.4%,29.3%,11.1%,14.7%,Yuba,2021-04-06,2021-04-05,2021-04-06 18:39:56
