American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.7%,1.4%,0.5%,3.4%,18.2%,0.1%,44.9%,13.5%,17.3%,Shasta,2021-04-03,2021-04-02,2021-04-04 08:25:16
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Sierra,2021-04-03,2021-04-01,2021-04-04 08:25:18
1.6%,0.9%,0.5%,6.2%,8.0%,0.0%,58.5%,4.4%,19.8%,Siskiyou,2021-04-03,2021-04-02,2021-04-04 08:25:21
0.3%,10.5%,6.3%,9.1%,6.3%,0.9%,25.7%,10.7%,30.3%,Solano,2021-04-03,2021-04-02,2021-04-04 08:25:24
0.5%,2.1%,0.7%,13.9%,10.1%,0.2%,42.4%,8.3%,21.8%,Sonoma,2021-04-03,2021-04-02,2021-04-04 08:25:27
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Stanislaus,2021-04-03,2021-04-02,2021-04-04 08:25:30
0.7%,13.5%,1.0%,16.7%,11.6%,0.3%,38.1%,7.5%,10.5%,Sutter,2021-04-03,2021-04-02,2021-04-04 08:25:32
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Tehama,2021-04-03,2021-04-02,2021-04-04 08:25:35
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Trinity,2021-04-03,2021-04-02,2021-04-04 08:25:38
0.3%,2.6%,0.7%,43.6%,5.5%,0.2%,29.4%,6.1%,11.6%,Tulare,2021-04-03,2021-04-02,2021-04-04 08:25:41
0.5%,1.4%,0.3%,4.6%,1.1%,0.4%,78.5%,6.4%,6.8%,Tuolumne,2021-04-03,2021-04-02,2021-04-04 08:25:44
0.2%,5.3%,0.9%,27.0%,15.1%,0.3%,33.7%,11.1%,6.4%,Ventura,2021-04-03,2021-04-02,2021-04-04 08:25:46
0.4%,6.3%,1.0%,13.3%,7.1%,0.3%,29.9%,9.7%,32.1%,Yolo,2021-04-03,2021-04-02,2021-04-04 08:25:49
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Yuba,2021-04-03,2021-04-02,2021-04-04 08:25:51
