American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
1%,1.8%,1.5%,32.6%,7.5%,0.2%,36.4%,7.8%,11.4%,Madera,2021-03-18,2021-03-17,2021-03-19 01:32:08
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Marin,2021-03-18,2021-03-17,2021-03-19 01:32:10
1.9%,0.8%,0.3%,7.9%,3%,0.2%,63.9%,6.4%,15.7%,Mariposa,2021-03-18,2021-03-17,2021-03-19 01:32:14
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Mendocino,2021-03-18,2021-03-17,2021-03-19 01:32:17
0.3%,6%,1.6%,34%,0.6%,0.3%,28.8%,8.8%,19.5%,Merced,2021-03-18,2021-03-17,2021-03-19 01:32:20
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Modoc,2021-03-18,2021-03-17,2021-03-19 01:32:24
0.4%,1.2%,0.2%,21.3%,11.5%,0.2%,59.9%,1.5%,3.9%,Mono,2021-03-18,2021-03-17,2021-03-19 01:32:27
0.2%,4.7%,1.1%,33.6%,12.7%,0.5%,29.9%,6.8%,10.4%,Monterey,2021-03-18,2021-03-17,2021-03-19 01:32:31
0.2%,4.5%,1%,17.1%,7.9%,0.4%,44.2%,6.2%,18.6%,Napa,2021-03-18,2021-03-17,2021-03-19 01:32:34
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Nevada,2021-03-18,2021-03-17,2021-03-19 01:32:37
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Orange,2021-03-18,2021-03-17,2021-03-19 01:32:41
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Placer,2021-03-18,2021-03-17,2021-03-19 01:32:44
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Plumas,2021-03-18,2021-03-17,2021-03-19 01:32:48
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Riverside,2021-03-18,2021-03-17,2021-03-19 01:32:51
0.4%,10.8%,4.1%,8.2%,10.5%,0.9%,32.6%,11.5%,20.9%,Sacramento,2021-03-18,2021-03-17,2021-03-19 01:32:55
0.2%,2.2%,0.6%,29.9%,5.4%,0.3%,24.3%,10.6%,26.5%,San Benito,2021-03-18,2021-03-17,2021-03-19 01:32:59
0.2%,9.1%,4.7%,26.8%,14.5%,0.4%,26.4%,11.3%,6.6%,San Bernardino,2021-03-18,2021-03-17,2021-03-19 01:33:02
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,San Diego,2021-03-18,2021-03-17,2021-03-19 01:33:05
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,San Francisco,2021-03-18,2021-03-17,2021-03-19 01:33:08
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,San Joaquin,2021-03-18,2021-03-17,2021-03-19 01:33:12
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,San Luis Obispo,2021-03-18,2021-03-17,2021-03-19 01:33:16
0.2%,19.1%,1.2%,9.9%,15.2%,0.6%,29.9%,10%,14%,San Mateo,2021-03-18,2021-03-17,2021-03-19 01:33:18
0.2%,2.6%,0.8%,19.5%,20.6%,0.2%,35.7%,13.4%,6.9%,Santa Barbara,2021-03-18,2021-03-17,2021-03-19 01:33:21
0.1%,26%,1.4%,11.5%,14.1%,0.4%,25.6%,8.1%,12.8%,Santa Clara,2021-03-18,2021-03-17,2021-03-19 01:33:25
0.2%,2%,0.3%,19.3%,17%,0.1%,42.4%,9.8%,8.9%,Santa Cruz,2021-03-18,2021-03-17,2021-03-19 01:33:28
0.7%,1.2%,0.3%,3.1%,22.6%,0.1%,46.6%,12.2%,13.2%,Shasta,2021-03-18,2021-03-17,2021-03-19 01:33:31
0.6%,0.8%,0.1%,8.2%,9.1%,0%,74.3%,3.1%,3.8%,Sierra,2021-03-18,2021-03-17,2021-03-19 01:33:35
1.8%,0.9%,0.5%,5.4%,9.2%,0%,61.8%,4.3%,16.1%,Siskiyou,2021-03-18,2021-03-17,2021-03-19 01:33:38
0.3%,11.8%,7%,8.5%,8%,1%,29.6%,12.3%,21.5%,Solano,2021-03-18,2021-03-17,2021-03-19 01:33:42
0.6%,2.1%,0.7%,13.2%,12.6%,0.2%,46.5%,9%,15.2%,Sonoma,2021-03-18,2021-03-17,2021-03-19 01:33:45
0.4%,5%,1.6%,22.1%,1.1%,0.6%,37.2%,9.2%,22.7%,Stanislaus,2021-03-18,2021-03-17,2021-03-19 01:33:49
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Sutter,2021-03-18,2021-03-17,2021-03-19 01:33:53
1.1%,0.6%,0.2%,10.6%,9.4%,0.1%,51.1%,9.6%,17.2%,Tehama,2021-03-18,2021-03-17,2021-03-19 01:33:55
1.2%,0.8%,0.2%,2.4%,10.2%,0.3%,66%,2.7%,16.2%,Trinity,2021-03-18,2021-03-17,2021-03-19 01:33:59
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Tulare,2021-03-18,2021-03-17,2021-03-19 01:34:02
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Tuolumne,2021-03-18,2021-03-17,2021-03-19 01:34:06
0.1%,5.4%,0.9%,26.6%,19.6%,0.3%,34.6%,9.8%,2.8%,Ventura,2021-03-18,2021-03-17,2021-03-19 01:34:09
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Yolo,2021-03-18,2021-03-17,2021-03-19 01:34:12
0.3%,12.1%,3%,18.7%,13%,0.4%,31.2%,10.6%,10.8%,Yuba,2021-03-18,2021-03-17,2021-03-19 01:34:16
