0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.3%,35.7%,23.0%,41.0%,Napa,2021-03-26,2021-03-25,2021-03-27 06:25:06
0.4%,21.2%,19.6%,58.8%,Nevada,2021-03-26,2021-03-25,2021-03-27 06:25:08
0.3%,35.7%,23.1%,40.9%,Orange,2021-03-26,2021-03-25,2021-03-27 06:25:11
0.4%,28.1%,22.0%,49.5%,Placer,2021-03-26,2021-03-25,2021-03-27 06:25:14
0.1%,19.9%,19.5%,60.5%,Plumas,2021-03-26,2021-03-25,2021-03-27 06:25:16
0.3%,31.3%,23.4%,45.0%,Riverside,2021-03-26,2021-03-25,2021-03-27 06:25:19
0.4%,36.5%,23.8%,39.3%,Sacramento,2021-03-26,2021-03-25,2021-03-27 06:25:21
0.2%,37.6%,23.9%,38.3%,San Benito,2021-03-26,2021-03-25,2021-03-27 06:25:24
0.4%,36.6%,24.3%,38.7%,San Bernardino,2021-03-26,2021-03-25,2021-03-27 06:25:27
0.3%,35.4%,20.6%,43.7%,San Diego,2021-03-26,2021-03-25,2021-03-27 06:25:29
0.3%,44.3%,22.3%,33.2%,San Francisco,2021-03-26,2021-03-25,2021-03-27 06:25:32
0.4%,35.5%,25.5%,38.6%,San Joaquin,2021-03-26,2021-03-25,2021-03-27 06:25:34
0.2%,26.3%,18.4%,55.1%,San Luis Obispo,2021-03-26,2021-03-25,2021-03-27 06:25:37
0.5%,37.7%,23.0%,38.9%,San Mateo,2021-03-26,2021-03-25,2021-03-27 06:25:39
0.2%,33.5%,19.3%,47.0%,Santa Barbara,2021-03-26,2021-03-25,2021-03-27 06:25:42
0.4%,36.4%,22.8%,40.4%,Santa Clara,2021-03-26,2021-03-25,2021-03-27 06:25:44
0.3%,34.8%,21.9%,42.9%,Santa Cruz,2021-03-26,2021-03-25,2021-03-27 06:25:47
0.2%,23.4%,21.8%,54.5%,Shasta,2021-03-26,2021-03-25,2021-03-27 06:25:50
0.0%,20.1%,27.6%,52.4%,Sierra,2021-03-26,2021-03-25,2021-03-27 06:25:52
0.4%,21.5%,22.9%,55.3%,Siskiyou,2021-03-26,2021-03-25,2021-03-27 06:25:55
0.3%,33.0%,25.7%,41.0%,Solano,2021-03-26,2021-03-25,2021-03-27 06:25:57
0.3%,32.0%,23.2%,44.5%,Sonoma,2021-03-26,2021-03-25,2021-03-27 06:25:59
0.5%,34.4%,25.6%,39.4%,Stanislaus,2021-03-26,2021-03-25,2021-03-27 06:26:02
0.2%,30.8%,24.9%,44.1%,Sutter,2021-03-26,2021-03-25,2021-03-27 06:26:04
0.0%,24.3%,23.9%,51.8%,Tehama,2021-03-26,2021-03-25,2021-03-27 06:26:07
0.1%,19.2%,21.8%,58.9%,Trinity,2021-03-26,2021-03-25,2021-03-27 06:26:09
0.5%,41.2%,25.5%,32.9%,Tulare,2021-03-26,2021-03-25,2021-03-27 06:26:12
0.1%,18.4%,24.3%,57.2%,Tuolumne,2021-03-26,2021-03-25,2021-03-27 06:26:15
0.4%,35.1%,22.8%,41.8%,Ventura,2021-03-26,2021-03-25,2021-03-27 06:26:17
0.5%,42.5%,21.6%,35.4%,Yolo,2021-03-26,2021-03-25,2021-03-27 06:26:20
0.1%,28.8%,23.8%,47.2%,Yuba,2021-03-26,2021-03-25,2021-03-27 06:26:22
