American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Napa,2021-04-03,2021-04-02,2021-04-04 06:26:00
0.8%,0.7%,0.3%,5.2%,15.2%,0.1%,61.5%,6.4%,9.8%,Nevada,2021-04-03,2021-04-02,2021-04-04 06:26:03
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Orange,2021-04-03,2021-04-02,2021-04-04 06:26:07
0.4%,5.2%,0.9%,8.6%,11.6%,0.4%,44.9%,7.9%,20.2%,Placer,2021-04-03,2021-04-02,2021-04-04 06:26:09
0.9%,0.6%,0.4%,2.2%,6.0%,0.0%,72.9%,3.8%,13.2%,Plumas,2021-04-03,2021-04-02,2021-04-04 06:26:12
0.3%,5.7%,3.7%,24.5%,11.9%,0.3%,31.3%,12.9%,9.3%,Riverside,2021-04-03,2021-04-02,2021-04-04 06:26:14
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Sacramento,2021-04-03,2021-04-02,2021-04-04 06:26:17
0.2%,2.1%,0.6%,28.5%,4.1%,0.2%,21.1%,10.1%,33.0%,San Benito,2021-04-03,2021-04-02,2021-04-04 06:26:19
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Bernardino,2021-04-03,2021-04-02,2021-04-04 06:26:22
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Diego,2021-04-03,2021-04-02,2021-04-04 06:26:24
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Francisco,2021-04-03,2021-04-02,2021-04-04 06:26:27
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Joaquin,2021-04-03,2021-04-02,2021-04-04 06:26:29
0.2%,1.3%,0.4%,7.6%,10.6%,0.1%,31.5%,14.3%,34.1%,San Luis Obispo,2021-04-03,2021-04-02,2021-04-04 06:26:32
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,San Mateo,2021-04-03,2021-04-02,2021-04-04 06:26:34
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Santa Barbara,2021-04-03,2021-04-02,2021-04-04 06:26:36
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Santa Clara,2021-04-03,2021-04-02,2021-04-04 06:26:39
0.2%,2.0%,0.4%,20.1%,14.0%,0.1%,39.8%,10.2%,13.2%,Santa Cruz,2021-04-03,2021-04-02,2021-04-04 06:26:42
0.7%,1.4%,0.5%,3.4%,18.2%,0.1%,44.9%,13.5%,17.3%,Shasta,2021-04-03,2021-04-02,2021-04-04 06:26:44
0.5%,0.9%,0.1%,8.1%,8.7%,0.0%,72.7%,3.1%,5.9%,Sierra,2021-04-03,2021-04-01,2021-04-04 06:26:47
1.6%,0.9%,0.5%,6.2%,8.0%,0.0%,58.5%,4.4%,19.8%,Siskiyou,2021-04-03,2021-04-02,2021-04-04 06:26:50
0.3%,10.5%,6.3%,9.1%,6.3%,0.9%,25.7%,10.7%,30.3%,Solano,2021-04-03,2021-04-02,2021-04-04 06:26:52
0.3%,11.7%,3.0%,19.6%,10.1%,0.4%,29.5%,11.1%,14.3%,Sonoma,2021-04-03,2021-04-02,2021-04-04 06:26:55
0.5%,5.2%,1.7%,25.9%,0.6%,0.7%,35.9%,9.8%,19.8%,Stanislaus,2021-04-03,2021-04-02,2021-04-04 06:26:57
0.7%,13.5%,1.0%,16.7%,11.6%,0.3%,38.1%,7.5%,10.5%,Sutter,2021-04-03,2021-04-02,2021-04-04 06:27:00
1.0%,0.6%,0.3%,10.6%,8.1%,0.1%,48.2%,10.0%,21.0%,Tehama,2021-04-03,2021-04-02,2021-04-04 06:27:03
1.3%,1.1%,0.2%,2.2%,8.1%,0.2%,61.3%,3.4%,22.1%,Trinity,2021-04-03,2021-04-02,2021-04-04 06:27:06
0.3%,2.6%,0.7%,43.6%,5.5%,0.2%,29.4%,6.1%,11.6%,Tulare,2021-04-03,2021-04-02,2021-04-04 06:27:08
0.5%,1.4%,0.3%,4.6%,1.1%,0.4%,78.5%,6.4%,6.8%,Tuolumne,2021-04-03,2021-04-02,2021-04-04 06:27:11
0.2%,5.3%,0.9%,27.0%,15.1%,0.3%,33.7%,11.1%,6.4%,Ventura,2021-04-03,2021-04-02,2021-04-04 06:27:13
0.4%,6.3%,1.0%,13.3%,7.1%,0.3%,29.9%,9.7%,32.1%,Yolo,2021-04-03,2021-04-02,2021-04-04 06:27:16
1.1%,4.3%,2.0%,17.3%,9.0%,0.3%,48.1%,4.8%,13.1%,Yuba,2021-04-03,2021-04-02,2021-04-04 06:27:18
