0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.1%,19.0%,25.5%,55.4%,Modoc,2021-03-30,2021-03-26,2021-03-31 04:27:22
1.5%,45.3%,28.4%,24.8%,Mono,2021-03-30,2021-03-27,2021-03-31 04:27:24
0.3%,40.9%,23.2%,35.6%,Monterey,2021-03-30,2021-03-29,2021-03-31 04:27:27
0.3%,36.3%,23.6%,39.8%,Napa,2021-03-30,2021-03-29,2021-03-31 04:27:30
0.4%,22.3%,20.9%,56.4%,Nevada,2021-03-30,2021-03-29,2021-03-31 04:27:32
0.4%,37.4%,24.1%,38.1%,Orange,2021-03-30,2021-03-29,2021-03-31 04:27:35
0.5%,28.6%,22.6%,48.3%,Placer,2021-03-30,2021-03-29,2021-03-31 04:27:38
0.1%,20.0%,20.1%,59.7%,Plumas,2021-03-30,2021-03-29,2021-03-31 04:27:40
0.3%,32.3%,24.3%,43.1%,Riverside,2021-03-30,2021-03-29,2021-03-31 04:27:43
0.5%,37.2%,24.4%,37.9%,Sacramento,2021-03-30,2021-03-29,2021-03-31 04:27:45
0.2%,38.4%,24.8%,36.6%,San Benito,2021-03-30,2021-03-29,2021-03-31 04:27:48
0.5%,37.5%,25.1%,37.0%,San Bernardino,2021-03-30,2021-03-29,2021-03-31 04:27:50
0.4%,38.0%,23.9%,37.7%,San Diego,2021-03-30,2021-03-29,2021-03-31 04:27:53
0.3%,45.4%,22.7%,31.7%,San Francisco,2021-03-30,2021-03-29,2021-03-31 04:27:56
0.5%,36.2%,25.9%,37.4%,San Joaquin,2021-03-30,2021-03-29,2021-03-31 04:27:59
0.2%,27.4%,19.7%,52.6%,San Luis Obispo,2021-03-30,2021-03-29,2021-03-31 04:28:01
0.5%,38.6%,23.7%,37.2%,San Mateo,2021-03-30,2021-03-29,2021-03-31 04:28:04
0.2%,34.6%,21.0%,44.1%,Santa Barbara,2021-03-30,2021-03-29,2021-03-31 04:28:06
0.5%,38.1%,23.7%,37.7%,Santa Clara,2021-03-30,2021-03-29,2021-03-31 04:28:09
0.4%,35.7%,22.8%,41.1%,Santa Cruz,2021-03-30,2021-03-29,2021-03-31 04:28:12
0.3%,23.1%,22.2%,54.4%,Shasta,2021-03-30,2021-03-29,2021-03-31 04:28:14
0.0%,20.6%,27.8%,51.7%,Sierra,2021-03-30,2021-03-29,2021-03-31 04:28:17
0.4%,21.9%,22.9%,54.8%,Siskiyou,2021-03-30,2021-03-29,2021-03-31 04:28:19
0.3%,33.8%,26.4%,39.5%,Solano,2021-03-30,2021-03-29,2021-03-31 04:28:22
0.4%,32.8%,23.8%,43.0%,Sonoma,2021-03-30,2021-03-29,2021-03-31 04:28:24
0.6%,35.3%,26.0%,38.1%,Stanislaus,2021-03-30,2021-03-29,2021-03-31 04:28:27
0.2%,31.6%,25.8%,42.4%,Sutter,2021-03-30,2021-03-29,2021-03-31 04:28:29
0.1%,24.9%,25.0%,50.0%,Tehama,2021-03-30,2021-03-29,2021-03-31 04:28:32
0.1%,19.6%,21.9%,58.4%,Trinity,2021-03-30,2021-03-28,2021-03-31 04:28:35
0.6%,41.6%,26.0%,31.8%,Tulare,2021-03-30,2021-03-29,2021-03-31 04:28:38
0.2%,19.3%,25.1%,55.5%,Tuolumne,2021-03-30,2021-03-29,2021-03-31 04:28:40
0.5%,35.9%,23.5%,40.1%,Ventura,2021-03-30,2021-03-29,2021-03-31 04:28:43
0.5%,43.5%,22.2%,33.8%,Yolo,2021-03-30,2021-03-29,2021-03-31 04:28:45
0.2%,29.6%,25.3%,44.9%,Yuba,2021-03-30,2021-03-29,2021-03-31 04:28:48
