American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.8%,2.6%,2%,41.1%,7%,0.2%,27.4%,6%,13%,Kings,2021-03-23,2021-03-22,2021-03-24 14:26:03
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Lake,2021-03-23,2021-03-22,2021-03-24 14:26:07
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Lassen,2021-03-23,2021-03-22,2021-03-24 14:26:11
0.2%,12.4%,4.4%,24.6%,17.4%,0.4%,19.6%,14.2%,6.9%,Los Angeles,2021-03-23,2021-03-22,2021-03-24 14:26:15
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Madera,2021-03-23,2021-03-22,2021-03-24 14:26:19
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Marin,2021-03-23,2021-03-22,2021-03-24 14:26:23
1.9%,0.9%,0.3%,7.5%,2.5%,0.1%,61.6%,5.3%,19.8%,Mariposa,2021-03-23,2021-03-22,2021-03-24 14:26:27
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Mendocino,2021-03-23,2021-03-22,2021-03-24 14:26:31
0.3%,5.7%,1.6%,32.6%,0.5%,0.3%,26.1%,8.5%,24.5%,Merced,2021-03-23,2021-03-22,2021-03-24 14:26:34
2.3%,1.5%,1%,7.1%,4.8%,0.1%,72.4%,1.7%,9.1%,Modoc,2021-03-23,2021-03-20,2021-03-24 14:26:38
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Mono,2021-03-23,2021-03-22,2021-03-24 14:26:42
0.2%,4.3%,1.1%,35%,11.1%,0.5%,27.8%,7%,13%,Monterey,2021-03-23,2021-03-22,2021-03-24 14:26:46
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Napa,2021-03-23,2021-03-22,2021-03-24 14:26:50
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Nevada,2021-03-23,2021-03-22,2021-03-24 14:26:53
0.1%,18.4%,0.9%,12.8%,15.6%,0.3%,31.7%,10.2%,10%,Orange,2021-03-23,2021-03-22,2021-03-24 14:26:57
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Placer,2021-03-23,2021-03-22,2021-03-24 14:27:01
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Plumas,2021-03-23,2021-03-22,2021-03-24 14:27:05
0.3%,5.7%,3.7%,23.6%,14.1%,0.3%,32.9%,12.2%,7.4%,Riverside,2021-03-23,2021-03-22,2021-03-24 14:27:08
0.4%,10.6%,3.9%,8.1%,9.4%,0.9%,30.6%,11%,25.1%,Sacramento,2021-03-23,2021-03-22,2021-03-24 14:27:12
0.2%,2.1%,0.6%,29.6%,4.8%,0.3%,22.9%,10.6%,29.1%,San Benito,2021-03-23,2021-03-22,2021-03-24 14:27:16
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Bernardino,2021-03-23,2021-03-22,2021-03-24 14:27:20
0.4%,11.5%,2.4%,19.8%,1%,0.6%,45.5%,10.1%,8.7%,San Diego,2021-03-23,2021-03-22,2021-03-24 14:27:24
0.2%,29.3%,3.1%,10.6%,7.7%,0.3%,26.7%,5.9%,16.2%,San Francisco,2021-03-23,2021-03-22,2021-03-24 14:27:28
0.3%,9.7%,3.2%,13.9%,2.3%,0.8%,22.7%,14.5%,32.6%,San Joaquin,2021-03-23,2021-03-22,2021-03-24 14:27:32
0.1%,1.1%,0.4%,6.3%,12.3%,0.1%,30%,15.1%,34.5%,San Luis Obispo,2021-03-23,2021-03-22,2021-03-24 14:27:36
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,San Mateo,2021-03-23,2021-03-22,2021-03-24 14:27:40
0.3%,2.6%,0.8%,20.9%,18.3%,0.2%,34.8%,13.7%,8.5%,Santa Barbara,2021-03-23,2021-03-22,2021-03-24 14:27:44
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Santa Clara,2021-03-23,2021-03-22,2021-03-24 14:27:48
0.2%,2%,0.3%,19.5%,16%,0.1%,41.4%,9.8%,10.6%,Santa Cruz,2021-03-23,2021-03-22,2021-03-24 14:27:52
0.7%,1.3%,0.4%,3.1%,20.9%,0.1%,45.7%,12.9%,14.8%,Shasta,2021-03-23,2021-03-22,2021-03-24 14:27:56
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sierra,2021-03-23,2021-03-18,2021-03-24 14:28:00
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Siskiyou,2021-03-23,2021-03-22,2021-03-24 14:28:04
0.3%,11.1%,6.7%,8.4%,7.3%,0.9%,27.8%,11.7%,25.8%,Solano,2021-03-23,2021-03-22,2021-03-24 14:28:08
0.5%,2%,0.7%,13.2%,11.6%,0.2%,44.6%,8.7%,18.5%,Sonoma,2021-03-23,2021-03-22,2021-03-24 14:28:12
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Stanislaus,2021-03-23,2021-03-22,2021-03-24 14:28:16
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sutter,2021-03-23,2021-03-22,2021-03-24 14:28:20
1.1%,0.6%,0.2%,10.5%,9%,0.1%,50%,9.9%,18.6%,Tehama,2021-03-23,2021-03-22,2021-03-24 14:28:23
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Trinity,2021-03-23,2021-03-22,2021-03-24 14:28:27
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Tulare,2021-03-23,2021-03-22,2021-03-24 14:28:31
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Tuolumne,2021-03-23,2021-03-22,2021-03-24 14:28:35
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Ventura,2021-03-23,2021-03-22,2021-03-24 14:28:39
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Yolo,2021-03-23,2021-03-22,2021-03-24 14:28:43
1.2%,4.3%,1.9%,17.2%,10%,0.3%,49.5%,4.6%,11%,Yuba,2021-03-23,2021-03-22,2021-03-24 14:28:46
