American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,4.1%,0.9%,17.8%,6.8%,0.4%,40.6%,6.2%,23.0%,Napa,2021-03-26,2021-03-25,2021-03-26 20:23:50
0.7%,0.7%,0.2%,5.2%,16.5%,0.1%,61.9%,6.2%,8.5%,Nevada,2021-03-26,2021-03-25,2021-03-26 20:23:52
0.1%,18.2%,0.9%,12.8%,14.7%,0.3%,31.5%,10.6%,10.9%,Orange,2021-03-26,2021-03-25,2021-03-26 20:23:55
0.4%,5.3%,0.9%,8.9%,12.3%,0.4%,45.7%,7.9%,18.3%,Placer,2021-03-26,2021-03-25,2021-03-26 20:23:57
0.9%,0.6%,0.3%,2.1%,6.3%,0.0%,73.8%,3.6%,12.4%,Plumas,2021-03-26,2021-03-25,2021-03-26 20:24:00
0.3%,5.7%,3.7%,23.8%,13.3%,0.3%,32.4%,12.4%,8.1%,Riverside,2021-03-26,2021-03-25,2021-03-26 20:24:03
0.4%,10.5%,3.9%,8.1%,9.0%,0.9%,29.9%,10.9%,26.4%,Sacramento,2021-03-26,2021-03-25,2021-03-26 20:24:05
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Benito,2021-03-26,2021-03-25,2021-03-26 20:24:08
0.2%,8.9%,4.8%,27.2%,12.6%,0.4%,25.4%,12.3%,8.1%,San Bernardino,2021-03-26,2021-03-25,2021-03-26 20:24:10
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Diego,2021-03-26,2021-03-25,2021-03-26 20:24:13
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Francisco,2021-03-26,2021-03-25,2021-03-26 20:24:16
0.4%,10.6%,3.6%,14.9%,2.0%,0.9%,24.2%,15.3%,28.3%,San Joaquin,2021-03-26,2021-03-25,2021-03-26 20:24:18
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Luis Obispo,2021-03-26,2021-03-25,2021-03-26 20:24:21
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Mateo,2021-03-26,2021-03-25,2021-03-26 20:24:24
0.3%,2.7%,0.8%,21.1%,17.4%,0.2%,34.4%,14.1%,9.2%,Santa Barbara,2021-03-26,2021-03-25,2021-03-26 20:24:26
0.1%,24.9%,1.4%,11.4%,12.4%,0.4%,24.1%,8.4%,16.9%,Santa Clara,2021-03-26,2021-03-25,2021-03-26 20:24:29
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Santa Cruz,2021-03-26,2021-03-25,2021-03-26 20:24:32
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Shasta,2021-03-26,2021-03-25,2021-03-26 20:24:35
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Sierra,2021-03-26,2021-03-25,2021-03-26 20:24:37
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Siskiyou,2021-03-26,2021-03-25,2021-03-26 20:24:40
0.3%,10.9%,6.5%,8.7%,7.0%,0.9%,27.1%,11.3%,27.2%,Solano,2021-03-26,2021-03-25,2021-03-26 20:24:43
0.5%,2.0%,0.7%,13.5%,11.0%,0.2%,43.7%,8.5%,19.9%,Sonoma,2021-03-26,2021-03-25,2021-03-26 20:24:45
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Stanislaus,2021-03-26,2021-03-25,2021-03-26 20:24:48
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Sutter,2021-03-26,2021-03-25,2021-03-26 20:24:51
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Tehama,2021-03-26,2021-03-25,2021-03-26 20:24:53
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Trinity,2021-03-26,2021-03-25,2021-03-26 20:24:56
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Tulare,2021-03-26,2021-03-25,2021-03-26 20:24:58
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Tuolumne,2021-03-26,2021-03-25,2021-03-26 20:25:01
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Ventura,2021-03-26,2021-03-25,2021-03-26 20:25:04
0.4%,6.3%,1.0%,12.9%,7.7%,0.3%,31.2%,9.3%,30.8%,Yolo,2021-03-26,2021-03-25,2021-03-26 20:25:06
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Yuba,2021-03-26,2021-03-25,2021-03-26 20:25:09
