American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.4%,4.1%,2.3%,30.3%,12.1%,0.2%,29.8%,11.1%,9.6%,Kern,2021-03-21,2021-03-20,2021-03-22 08:27:32
0.8%,2.7%,2%,41%,7.2%,0.2%,27.6%,5.9%,12.6%,Kings,2021-03-21,2021-03-20,2021-03-22 08:27:35
1.7%,1%,1.1%,16.1%,15.3%,0.1%,55.9%,3.2%,5.5%,Lake,2021-03-21,2021-03-20,2021-03-22 08:27:39
1.1%,1.3%,0.7%,6.1%,8%,0.3%,60.9%,3.7%,17.9%,Lassen,2021-03-21,2021-03-19,2021-03-22 08:27:43
0.2%,12.5%,4.4%,24.4%,18.1%,0.4%,19.6%,14%,6.4%,Los Angeles,2021-03-21,2021-03-20,2021-03-22 08:27:47
1%,1.8%,1.4%,32.9%,7%,0.2%,34.9%,7.8%,12.9%,Madera,2021-03-21,2021-03-20,2021-03-22 08:27:50
0.1%,4%,1%,8.6%,12%,0.2%,51.5%,6.4%,16.2%,Marin,2021-03-21,2021-03-20,2021-03-22 08:27:54
1.9%,0.9%,0.3%,7.2%,2.5%,0.1%,62%,5.3%,19.7%,Mariposa,2021-03-21,2021-03-20,2021-03-22 08:27:57
0.8%,1.3%,0.3%,16.6%,14%,0.2%,50.2%,5.4%,11.3%,Mendocino,2021-03-21,2021-03-20,2021-03-22 08:28:01
0.3%,5.6%,1.6%,32.4%,0.5%,0.3%,26.3%,8.4%,24.6%,Merced,2021-03-21,2021-03-20,2021-03-22 08:28:05
2.3%,1.5%,0.9%,7.2%,4.8%,0.1%,72.6%,1.7%,8.9%,Modoc,2021-03-21,2021-03-19,2021-03-22 08:28:08
0.4%,1.3%,0.2%,21.4%,10.4%,0.1%,58.2%,1.6%,6.2%,Mono,2021-03-21,2021-03-18,2021-03-22 08:28:12
0.2%,4.5%,1.1%,34.5%,11.5%,0.5%,28.3%,7%,12.3%,Monterey,2021-03-21,2021-03-20,2021-03-22 08:28:16
0.2%,4.3%,0.9%,17.5%,7.4%,0.4%,42.5%,6.2%,20.8%,Napa,2021-03-21,2021-03-20,2021-03-22 08:28:19
0.7%,0.6%,0.2%,5%,17.4%,0.1%,62.4%,6%,7.5%,Nevada,2021-03-21,2021-03-20,2021-03-22 08:28:23
0.1%,18.8%,0.9%,12.8%,16.3%,0.3%,31.8%,9.9%,9.2%,Orange,2021-03-21,2021-03-20,2021-03-22 08:28:27
0.4%,5.4%,0.9%,9.3%,13.1%,0.4%,46.9%,7.9%,15.7%,Placer,2021-03-21,2021-03-20,2021-03-22 08:28:30
0.8%,0.5%,0.3%,1.9%,6.4%,0%,74.5%,3.6%,12%,Plumas,2021-03-21,2021-03-20,2021-03-22 08:28:34
0.3%,5.7%,3.6%,23.5%,14.5%,0.3%,33.1%,12%,6.9%,Riverside,2021-03-21,2021-03-20,2021-03-22 08:28:38
0.4%,10.8%,4%,8.1%,9.8%,0.9%,31.3%,11.2%,23.5%,Sacramento,2021-03-21,2021-03-20,2021-03-22 08:28:41
0.2%,2.1%,0.6%,30%,4.9%,0.2%,23.1%,10.5%,28.3%,San Benito,2021-03-21,2021-03-20,2021-03-22 08:28:45
0.3%,11.9%,3%,19%,12.3%,0.4%,30.7%,10.7%,11.8%,San Bernardino,2021-03-21,2021-03-20,2021-03-22 08:28:49
0.4%,11.4%,2.4%,19.7%,1%,0.6%,45.5%,10.1%,8.8%,San Diego,2021-03-21,2021-03-20,2021-03-22 08:28:52
0.2%,29.6%,3.1%,10.5%,7.9%,0.3%,26.9%,5.9%,15.6%,San Francisco,2021-03-21,2021-03-20,2021-03-22 08:28:56
0.3%,9.8%,3.2%,13.7%,2.4%,0.8%,23.2%,14.8%,31.8%,San Joaquin,2021-03-21,2021-03-20,2021-03-22 08:29:00
0.1%,1.1%,0.4%,5.9%,12.5%,0.1%,30%,15.3%,34.6%,San Luis Obispo,2021-03-21,2021-03-20,2021-03-22 08:29:03
0.2%,18.8%,1.2%,9.8%,14.7%,0.6%,29.6%,10%,15.3%,San Mateo,2021-03-21,2021-03-20,2021-03-22 08:29:07
0.3%,2.7%,0.8%,20.4%,18.9%,0.2%,35.3%,13.5%,8.1%,Santa Barbara,2021-03-21,2021-03-20,2021-03-22 08:29:11
0.1%,25.5%,1.4%,11.4%,13.4%,0.4%,25%,8.2%,14.5%,Santa Clara,2021-03-21,2021-03-20,2021-03-22 08:29:15
0.2%,2%,0.3%,19.5%,16.3%,0.1%,41.6%,9.8%,10.1%,Santa Cruz,2021-03-21,2021-03-20,2021-03-22 08:29:18
0.7%,1.2%,0.4%,3.2%,21.7%,0.1%,46%,12.6%,14.2%,Shasta,2021-03-21,2021-03-20,2021-03-22 08:29:22
0.6%,0.8%,0.1%,8.2%,9%,0%,74%,3.1%,4.2%,Sierra,2021-03-21,2021-03-18,2021-03-22 08:29:26
1.7%,0.8%,0.5%,5.3%,8.8%,0%,61.1%,4.3%,17.4%,Siskiyou,2021-03-21,2021-03-20,2021-03-22 08:29:29
0.3%,11.3%,6.8%,8.5%,7.5%,0.9%,28.4%,11.9%,24.4%,Solano,2021-03-21,2021-03-20,2021-03-22 08:29:33
0.5%,2%,0.7%,13.3%,12%,0.2%,45.3%,8.8%,17.2%,Sonoma,2021-03-21,2021-03-20,2021-03-22 08:29:37
0.4%,4.9%,1.5%,23.2%,0.9%,0.6%,35.5%,8.9%,24%,Stanislaus,2021-03-21,2021-03-20,2021-03-22 08:29:41
0.6%,13.4%,1%,16.5%,12.9%,0.3%,40%,7.3%,8.1%,Sutter,2021-03-21,2021-03-20,2021-03-22 08:29:44
1.1%,0.6%,0.2%,10.5%,9.1%,0.1%,50.1%,9.8%,18.4%,Tehama,2021-03-21,2021-03-20,2021-03-22 08:29:48
1.2%,0.9%,0.2%,2.3%,9.4%,0.3%,64%,3%,18.6%,Trinity,2021-03-21,2021-03-20,2021-03-22 08:29:52
0.2%,2.7%,0.7%,43.7%,6.6%,0.2%,30.6%,5.8%,9.7%,Tulare,2021-03-21,2021-03-20,2021-03-22 08:29:55
0.4%,1.3%,0.3%,4.3%,1.3%,0.4%,79.3%,6.3%,6.4%,Tuolumne,2021-03-21,2021-03-19,2021-03-22 08:29:59
0.2%,5.2%,0.9%,27.8%,17.6%,0.3%,33.8%,10.1%,4.2%,Ventura,2021-03-21,2021-03-20,2021-03-22 08:30:03
0.4%,6.4%,1%,12.8%,8.1%,0.3%,32.1%,9%,29.8%,Yolo,2021-03-21,2021-03-20,2021-03-22 08:30:06
1.2%,4.3%,2%,17.2%,10.2%,0.3%,50.1%,4.6%,10.2%,Yuba,2021-03-21,2021-03-20,2021-03-22 08:30:10
