American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Imperial,2021-03-26,2021-03-25,2021-03-27 08:23:36
1.0%,1.0%,0.2%,9.1%,21.3%,0.2%,53.8%,5.1%,8.4%,Inyo,2021-03-26,2021-03-25,2021-03-27 08:23:38
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Kern,2021-03-26,2021-03-25,2021-03-27 08:23:41
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Kings,2021-03-26,2021-03-25,2021-03-27 08:23:43
1.7%,1.1%,1.2%,16.0%,14.6%,0.1%,55.5%,3.5%,6.3%,Lake,2021-03-26,2021-03-25,2021-03-27 08:23:46
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Lassen,2021-03-26,2021-03-25,2021-03-27 08:23:48
0.2%,12.4%,4.4%,24.7%,16.4%,0.4%,19.6%,14.4%,7.5%,Los Angeles,2021-03-26,2021-03-25,2021-03-27 08:23:51
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Madera,2021-03-26,2021-03-25,2021-03-27 08:23:53
0.1%,3.9%,1.0%,9.3%,11.3%,0.2%,49.5%,6.4%,18.3%,Marin,2021-03-26,2021-03-25,2021-03-27 08:23:55
1.9%,0.8%,0.3%,7.3%,2.4%,0.1%,62.0%,5.1%,20.2%,Mariposa,2021-03-26,2021-03-25,2021-03-27 08:23:58
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Mendocino,2021-03-26,2021-03-25,2021-03-27 08:24:01
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Merced,2021-03-26,2021-03-25,2021-03-27 08:24:03
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Modoc,2021-03-26,2021-03-25,2021-03-27 08:24:06
0.4%,1.3%,0.3%,21.4%,10.3%,0.1%,58.0%,1.7%,6.4%,Mono,2021-03-26,2021-03-25,2021-03-27 08:24:08
0.2%,4.3%,1.1%,35.2%,10.4%,0.5%,27.0%,7.3%,14.0%,Monterey,2021-03-26,2021-03-25,2021-03-27 08:24:11
0.2%,4.1%,0.9%,17.8%,6.8%,0.4%,40.6%,6.2%,23.0%,Napa,2021-03-26,2021-03-25,2021-03-27 08:24:13
0.7%,0.7%,0.2%,5.2%,16.5%,0.1%,61.9%,6.2%,8.5%,Nevada,2021-03-26,2021-03-25,2021-03-27 08:24:15
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Orange,2021-03-26,2021-03-25,2021-03-27 08:24:18
0.4%,5.3%,0.9%,8.9%,12.3%,0.4%,45.7%,7.9%,18.3%,Placer,2021-03-26,2021-03-25,2021-03-27 08:24:20
0.9%,0.6%,0.3%,2.1%,6.3%,0.0%,73.8%,3.6%,12.4%,Plumas,2021-03-26,2021-03-25,2021-03-27 08:24:23
0.3%,5.7%,3.7%,23.8%,13.3%,0.3%,32.4%,12.4%,8.1%,Riverside,2021-03-26,2021-03-25,2021-03-27 08:24:26
0.4%,10.5%,3.9%,8.1%,9.0%,0.9%,29.9%,10.9%,26.4%,Sacramento,2021-03-26,2021-03-25,2021-03-27 08:24:28
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Benito,2021-03-26,2021-03-25,2021-03-27 08:24:31
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Bernardino,2021-03-26,2021-03-25,2021-03-27 08:24:33
0.4%,11.7%,2.4%,20.0%,0.5%,0.6%,46.2%,9.4%,8.8%,San Diego,2021-03-26,2021-03-25,2021-03-27 08:24:36
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Francisco,2021-03-26,2021-03-25,2021-03-27 08:24:38
0.4%,10.6%,3.6%,14.9%,2.0%,0.9%,24.2%,15.3%,28.3%,San Joaquin,2021-03-26,2021-03-25,2021-03-27 08:24:41
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,San Luis Obispo,2021-03-26,2021-03-25,2021-03-27 08:24:43
0.2%,18.3%,1.1%,9.9%,13.6%,0.5%,28.8%,10.0%,17.5%,San Mateo,2021-03-26,2021-03-25,2021-03-27 08:24:46
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Santa Barbara,2021-03-26,2021-03-25,2021-03-27 08:24:48
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Santa Clara,2021-03-26,2021-03-25,2021-03-27 08:24:51
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Santa Cruz,2021-03-26,2021-03-25,2021-03-27 08:24:53
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Shasta,2021-03-26,2021-03-25,2021-03-27 08:24:56
0.5%,0.8%,0.1%,8.0%,9.0%,0.0%,73.5%,3.3%,4.8%,Sierra,2021-03-26,2021-03-25,2021-03-27 08:24:58
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Siskiyou,2021-03-26,2021-03-25,2021-03-27 08:25:01
0.3%,10.9%,6.5%,8.7%,7.0%,0.9%,27.1%,11.3%,27.2%,Solano,2021-03-26,2021-03-25,2021-03-27 08:25:03
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Sonoma,2021-03-26,2021-03-25,2021-03-27 08:25:06
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Stanislaus,2021-03-26,2021-03-25,2021-03-27 08:25:08
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Sutter,2021-03-26,2021-03-25,2021-03-27 08:25:10
1.0%,0.6%,0.2%,10.7%,8.9%,0.1%,49.5%,10.0%,19.0%,Tehama,2021-03-26,2021-03-25,2021-03-27 08:25:13
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Trinity,2021-03-26,2021-03-25,2021-03-27 08:25:15
0.3%,2.6%,0.7%,43.6%,6.1%,0.2%,30.1%,6.0%,10.5%,Tulare,2021-03-26,2021-03-25,2021-03-27 08:25:18
0.3%,11.8%,3.0%,19.3%,11.2%,0.4%,30.2%,10.9%,12.9%,Tuolumne,2021-03-26,2021-03-25,2021-03-27 08:25:20
0.2%,5.2%,0.9%,27.5%,16.5%,0.3%,33.8%,10.5%,5.1%,Ventura,2021-03-26,2021-03-25,2021-03-27 08:25:23
0.4%,6.3%,1.0%,12.9%,7.7%,0.3%,31.2%,9.3%,30.8%,Yolo,2021-03-26,2021-03-25,2021-03-27 08:25:25
1.2%,4.2%,1.9%,17.2%,9.6%,0.3%,49.3%,4.7%,11.6%,Yuba,2021-03-26,2021-03-25,2021-03-27 08:25:28
