American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Mendocino,2021-03-19,2021-03-18,2021-03-20 10:20:48
0.3%,5.6%,1.6%,32.4%,0.6%,0.3%,26.8%,8.4%,24.2%,Merced,2021-03-19,2021-03-18,2021-03-20 10:20:52
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Modoc,2021-03-19,2021-03-18,2021-03-20 10:20:56
0.4%,1.2%,0.2%,21.4%,11.4%,0.2%,59.8%,1.5%,4%,Mono,2021-03-19,2021-03-18,2021-03-20 10:20:59
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Monterey,2021-03-19,2021-03-18,2021-03-20 10:21:02
0.2%,4.4%,1%,16.9%,7.7%,0.4%,43.7%,6.3%,19.5%,Napa,2021-03-19,2021-03-18,2021-03-20 10:21:06
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Nevada,2021-03-19,2021-03-18,2021-03-20 10:21:09
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Orange,2021-03-19,2021-03-18,2021-03-20 10:21:13
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Placer,2021-03-19,2021-03-18,2021-03-20 10:21:16
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Plumas,2021-03-19,2021-03-18,2021-03-20 10:21:20
0.3%,5.7%,3.6%,23.4%,15%,0.3%,33.5%,11.8%,6.4%,Riverside,2021-03-19,2021-03-18,2021-03-20 10:21:23
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sacramento,2021-03-19,2021-03-18,2021-03-20 10:21:26
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Benito,2021-03-19,2021-03-18,2021-03-20 10:21:30
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Bernardino,2021-03-19,2021-03-18,2021-03-20 10:21:33
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Diego,2021-03-19,2021-03-18,2021-03-20 10:21:37
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Francisco,2021-03-19,2021-03-18,2021-03-20 10:21:40
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Joaquin,2021-03-19,2021-03-18,2021-03-20 10:21:44
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Luis Obispo,2021-03-19,2021-03-18,2021-03-20 10:21:47
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Mateo,2021-03-19,2021-03-18,2021-03-20 10:21:51
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Santa Barbara,2021-03-19,2021-03-18,2021-03-20 10:21:54
0.1%,25.8%,1.4%,11.5%,13.8%,0.4%,25.4%,8.1%,13.4%,Santa Clara,2021-03-19,2021-03-18,2021-03-20 10:21:58
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Santa Cruz,2021-03-19,2021-03-18,2021-03-20 10:22:01
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Shasta,2021-03-19,2021-03-18,2021-03-20 10:22:05
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sierra,2021-03-19,2021-03-18,2021-03-20 10:22:09
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Siskiyou,2021-03-19,2021-03-18,2021-03-20 10:22:12
0.3%,11.6%,6.9%,8.4%,7.8%,1%,29.1%,12.1%,22.9%,Solano,2021-03-19,2021-03-18,2021-03-20 10:22:16
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sonoma,2021-03-19,2021-03-18,2021-03-20 10:22:20
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Stanislaus,2021-03-19,2021-03-18,2021-03-20 10:22:23
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sutter,2021-03-19,2021-03-18,2021-03-20 10:22:26
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Tehama,2021-03-19,2021-03-18,2021-03-20 10:22:30
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Trinity,2021-03-19,2021-03-18,2021-03-20 10:22:33
0.2%,2.7%,0.6%,43.7%,6.8%,0.2%,30.8%,5.8%,9.1%,Tulare,2021-03-19,2021-03-18,2021-03-20 10:22:37
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Tuolumne,2021-03-19,2021-03-18,2021-03-20 10:22:40
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Ventura,2021-03-19,2021-03-18,2021-03-20 10:22:44
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Yolo,2021-03-19,2021-03-18,2021-03-20 10:22:47
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Yuba,2021-03-19,2021-03-18,2021-03-20 10:22:50
