American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Santa Barbara,2021-03-23,2021-03-22,2021-03-24 04:34:02
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Santa Clara,2021-03-23,2021-03-22,2021-03-24 04:34:06
0.2%,2%,0.3%,19.5%,16%,0.1%,41.4%,9.8%,10.6%,Santa Cruz,2021-03-23,2021-03-22,2021-03-24 04:34:10
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Shasta,2021-03-23,2021-03-22,2021-03-24 04:34:13
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Sierra,2021-03-23,2021-03-18,2021-03-24 04:34:17
1.7%,0.9%,0.5%,5.3%,8.8%,0%,60.7%,4.4%,17.8%,Siskiyou,2021-03-23,2021-03-22,2021-03-24 04:34:20
0.3%,11.1%,6.7%,8.4%,7.3%,0.9%,27.8%,11.7%,25.8%,Solano,2021-03-23,2021-03-22,2021-03-24 04:34:24
0.5%,2%,0.7%,13.2%,11.6%,0.2%,44.6%,8.7%,18.5%,Sonoma,2021-03-23,2021-03-22,2021-03-24 04:34:28
0.4%,4.9%,1.5%,23.1%,0.9%,0.6%,35.1%,8.9%,24.5%,Stanislaus,2021-03-23,2021-03-22,2021-03-24 04:34:31
0.6%,13.4%,1%,16.5%,12.7%,0.3%,39.7%,7.3%,8.6%,Sutter,2021-03-23,2021-03-22,2021-03-24 04:34:35
1.1%,0.6%,0.2%,10.5%,9%,0.1%,50%,9.9%,18.6%,Tehama,2021-03-23,2021-03-22,2021-03-24 04:34:38
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Trinity,2021-03-23,2021-03-22,2021-03-24 04:34:42
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Tulare,2021-03-23,2021-03-22,2021-03-24 04:34:46
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Tuolumne,2021-03-23,2021-03-22,2021-03-24 04:34:50
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Ventura,2021-03-23,2021-03-22,2021-03-24 04:34:53
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Yolo,2021-03-23,2021-03-22,2021-03-24 04:34:57
0.3%,11.9%,3%,19.1%,11.9%,0.4%,30.4%,10.8%,12.3%,Yuba,2021-03-23,2021-03-22,2021-03-24 04:35:00
