0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
1.4%,46.5%,29.4%,22.7%,Mono,2021-04-10,2021-04-09,2021-04-11 02:41:49
0.6%,43.4%,26.2%,29.8%,Monterey,2021-04-10,2021-04-09,2021-04-11 02:41:52
0.5%,37.8%,26.2%,35.5%,Napa,2021-04-10,2021-04-09,2021-04-11 02:41:55
0.8%,25.1%,25.5%,48.6%,Nevada,2021-04-10,2021-04-09,2021-04-11 02:41:57
0.7%,39.6%,27.5%,32.1%,Orange,2021-04-10,2021-04-09,2021-04-11 02:42:00
0.6%,29.7%,26.5%,43.1%,Placer,2021-04-10,2021-04-09,2021-04-11 02:42:03
0.2%,22.5%,25.6%,51.7%,Plumas,2021-04-10,2021-04-09,2021-04-11 02:42:06
0.9%,35.3%,27.8%,36.0%,Riverside,2021-04-10,2021-04-09,2021-04-11 02:42:09
0.7%,38.8%,27.1%,33.4%,Sacramento,2021-04-10,2021-04-09,2021-04-11 02:42:12
0.4%,40.1%,28.4%,31.1%,San Benito,2021-04-10,2021-04-09,2021-04-11 02:42:15
0.8%,39.2%,28.8%,31.2%,San Bernardino,2021-04-10,2021-04-09,2021-04-11 02:42:17
0.6%,39.1%,25.0%,35.3%,San Diego,2021-04-10,2021-04-09,2021-04-11 02:42:20
0.4%,47.8%,25.4%,26.3%,San Francisco,2021-04-10,2021-04-09,2021-04-11 02:42:23
0.6%,38.3%,28.1%,33.0%,San Joaquin,2021-04-10,2021-04-09,2021-04-11 02:42:26
0.4%,30.8%,24.6%,44.1%,San Luis Obispo,2021-04-10,2021-04-09,2021-04-11 02:42:29
0.8%,40.4%,27.9%,30.9%,San Mateo,2021-04-10,2021-04-09,2021-04-11 02:42:32
0.5%,38.9%,25.7%,34.9%,Santa Barbara,2021-04-10,2021-04-09,2021-04-11 02:42:34
0.8%,40.9%,29.1%,29.2%,Santa Clara,2021-04-10,2021-04-09,2021-04-11 02:42:37
0.6%,37.5%,27.3%,34.5%,Santa Cruz,2021-04-10,2021-04-09,2021-04-11 02:42:40
0.4%,24.3%,25.3%,50.0%,Shasta,2021-04-10,2021-04-09,2021-04-11 02:42:43
0.000%,24.0%,29.0%,47.0%,Sierra,2021-04-10,2021-04-09,2021-04-11 02:42:46
0.5%,22.7%,25.0%,51.9%,Siskiyou,2021-04-10,2021-04-09,2021-04-11 02:42:48
0.5%,36.0%,28.5%,35.0%,Solano,2021-04-10,2021-04-09,2021-04-11 02:42:51
0.7%,34.9%,27.1%,37.3%,Sonoma,2021-04-10,2021-04-09,2021-04-11 02:42:54
1.1%,38.2%,27.2%,33.5%,Stanislaus,2021-04-10,2021-04-09,2021-04-11 02:42:57
0.4%,34.9%,27.7%,37.1%,Sutter,2021-04-10,2021-04-09,2021-04-11 02:43:00
0.4%,25.4%,27.7%,46.5%,Tehama,2021-04-10,2021-04-09,2021-04-11 02:43:02
0.1%,20.5%,25.1%,54.3%,Trinity,2021-04-10,2021-04-09,2021-04-11 02:43:05
0.9%,43.2%,27.1%,28.9%,Tulare,2021-04-10,2021-04-09,2021-04-11 02:43:08
0.7%,40.3%,27.3%,31.7%,Tuolumne,2021-04-10,2021-04-09,2021-04-11 02:43:11
0.7%,36.5%,28.8%,34.0%,Ventura,2021-04-10,2021-04-09,2021-04-11 02:43:13
0.8%,46.0%,24.6%,28.5%,Yolo,2021-04-10,2021-04-09,2021-04-11 02:43:16
0.3%,33.4%,28.6%,37.8%,Yuba,2021-04-10,2021-04-09,2021-04-11 02:43:19
