American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.9%,2.1%,1.6%,37.5%,7.9%,0.1%,34.7%,9.6%,5.7%,Madera,2021-04-08,2021-04-07,2021-04-09 02:40:58
0.1%,4.9%,1.1%,11.6%,13.0%,0.2%,58.7%,6.8%,3.4%,Marin,2021-04-08,2021-04-07,2021-04-09 02:41:01
1.7%,1.0%,0.4%,7.9%,3.3%,0.1%,65.3%,4.5%,15.8%,Mariposa,2021-04-08,2021-04-07,2021-04-09 02:41:03
0.8%,1.4%,0.3%,16.4%,16.7%,0.2%,51.2%,5.6%,7.5%,Mendocino,2021-04-08,2021-04-07,2021-04-09 02:41:06
0.4%,6.1%,1.7%,35.2%,0.7%,0.3%,24.9%,8.3%,22.7%,Merced,2021-04-08,2021-04-07,2021-04-09 02:41:09
2.4%,1.9%,1.1%,9.0%,5.4%,0.2%,72.8%,1.7%,5.5%,Modoc,2021-04-08,2021-04-06,2021-04-09 02:41:11
0.4%,1.6%,0.2%,24.4%,12.1%,0.2%,58.9%,1.4%,0.7%,Mono,2021-04-08,2021-04-07,2021-04-09 02:41:14
0.2%,4.3%,1.1%,45.0%,11.1%,0.5%,27.1%,5.1%,5.6%,Monterey,2021-04-08,2021-04-07,2021-04-09 02:41:17
0.2%,5.3%,1.1%,21.1%,8.4%,0.4%,47.9%,7.7%,7.8%,Napa,2021-04-08,2021-04-07,2021-04-09 02:41:19
0.7%,1.0%,0.2%,5.1%,17.6%,0.1%,66.0%,4.7%,4.5%,Nevada,2021-04-08,2021-04-07,2021-04-09 02:41:22
0.1%,19.2%,1.0%,14.9%,16.3%,0.3%,32.5%,8.9%,6.9%,Orange,2021-04-08,2021-04-07,2021-04-09 02:41:25
0.5%,6.7%,1.2%,8.7%,14.5%,0.4%,55.2%,7.9%,4.9%,Placer,2021-04-08,2021-04-07,2021-04-09 02:41:27
0.9%,0.7%,0.4%,2.8%,6.7%,0.1%,75.2%,3.6%,9.5%,Plumas,2021-04-08,2021-04-07,2021-04-09 02:41:30
0.2%,6.1%,3.9%,29.7%,14.7%,0.3%,31.8%,9.2%,4.0%,Riverside,2021-04-08,2021-04-07,2021-04-09 02:41:33
0.4%,14.7%,5.6%,9.8%,11.4%,1.1%,37.2%,12.6%,7.2%,Sacramento,2021-04-08,2021-04-07,2021-04-09 02:41:35
0.3%,2.8%,0.7%,35.1%,6.2%,0.3%,25.4%,11.0%,18.2%,San Benito,2021-04-08,2021-04-07,2021-04-09 02:41:38
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,San Bernardino,2021-04-08,2021-04-07,2021-04-09 02:41:41
0.4%,12.3%,2.5%,21.4%,0.6%,0.6%,45.3%,8.9%,8.0%,San Diego,2021-04-08,2021-04-07,2021-04-09 02:41:43
0.2%,31.7%,3.4%,12.2%,9.5%,0.3%,31.0%,6.2%,5.6%,San Francisco,2021-04-08,2021-04-07,2021-04-09 02:41:46
0.4%,12.1%,3.9%,16.6%,2.5%,0.9%,24.2%,15.4%,24.0%,San Joaquin,2021-04-08,2021-04-07,2021-04-09 02:41:49
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,San Luis Obispo,2021-04-08,2021-04-07,2021-04-09 02:41:51
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,San Mateo,2021-04-08,2021-04-07,2021-04-09 02:41:54
0.2%,3.2%,0.9%,27.8%,18.4%,0.2%,35.5%,9.9%,4.0%,Santa Barbara,2021-04-08,2021-04-07,2021-04-09 02:41:57
0.2%,30.2%,1.5%,13.1%,14.7%,0.4%,25.9%,8.9%,5.1%,Santa Clara,2021-04-08,2021-04-07,2021-04-09 02:41:59
0.2%,2.4%,0.4%,22.1%,16.4%,0.1%,43.7%,9.3%,5.4%,Santa Cruz,2021-04-08,2021-04-07,2021-04-09 02:42:02
0.7%,1.8%,0.6%,4.6%,23.8%,0.1%,51.9%,8.4%,7.9%,Shasta,2021-04-08,2021-04-07,2021-04-09 02:42:05
0.6%,0.9%,0.1%,8.0%,9.6%,0.000%,75.2%,2.7%,2.9%,Sierra,2021-04-08,2021-04-07,2021-04-09 02:42:07
1.6%,1.0%,0.6%,7.5%,8.9%,0.05%,62.6%,4.0%,13.8%,Siskiyou,2021-04-08,2021-04-07,2021-04-09 02:42:10
0.4%,14.6%,8.8%,11.1%,9.3%,1.2%,34.3%,13.6%,6.8%,Solano,2021-04-08,2021-04-07,2021-04-09 02:42:13
0.5%,2.9%,0.9%,15.2%,13.0%,0.3%,53.8%,8.9%,4.6%,Sonoma,2021-04-08,2021-04-07,2021-04-09 02:42:15
0.5%,5.6%,1.8%,26.6%,0.9%,0.7%,36.8%,10.5%,16.5%,Stanislaus,2021-04-08,2021-04-07,2021-04-09 02:42:18
0.6%,14.8%,1.1%,19.4%,15.0%,0.3%,39.8%,6.0%,3.1%,Sutter,2021-04-08,2021-04-07,2021-04-09 02:42:20
1.0%,0.9%,0.3%,13.4%,10.0%,0.2%,54.1%,8.6%,11.4%,Tehama,2021-04-08,2021-04-07,2021-04-09 02:42:23
1.8%,1.4%,0.2%,3.4%,10.7%,0.2%,75.5%,1.2%,5.5%,Trinity,2021-04-08,2021-04-07,2021-04-09 02:42:26
0.2%,2.8%,0.7%,49.1%,8.0%,0.1%,28.5%,5.5%,4.9%,Tulare,2021-04-08,2021-04-07,2021-04-09 02:42:28
0.5%,1.5%,0.3%,4.8%,1.8%,0.3%,78.5%,5.9%,6.4%,Tuolumne,2021-04-08,2021-04-07,2021-04-09 02:42:31
0.1%,5.7%,1.0%,30.5%,18.5%,0.3%,34.9%,7.4%,1.5%,Ventura,2021-04-08,2021-04-07,2021-04-09 02:42:33
0.5%,8.0%,1.3%,15.9%,9.5%,0.4%,35.7%,11.0%,17.7%,Yolo,2021-04-08,2021-04-07,2021-04-09 02:42:36
0.3%,13.3%,3.3%,22.3%,12.9%,0.4%,31.6%,9.9%,6.1%,Yuba,2021-04-08,2021-04-07,2021-04-09 02:42:39
