American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.4%,10.4%,3.9%,8.1%,8.6%,0.9%,29.2%,10.8%,27.7%,Sacramento,2021-03-30,2021-03-29,2021-03-31 14:22:14
0.2%,2.1%,0.6%,28.8%,4.4%,0.2%,21.8%,10.3%,31.6%,San Benito,2021-03-30,2021-03-29,2021-03-31 14:22:17
0.2%,8.9%,4.9%,27.4%,12.1%,0.4%,25.1%,12.5%,8.6%,San Bernardino,2021-03-30,2021-03-29,2021-03-31 14:22:20
0.4%,11.8%,2.4%,20.5%,0.5%,0.6%,45.9%,9.3%,8.5%,San Diego,2021-03-30,2021-03-29,2021-03-31 14:22:22
0.2%,28.4%,3.0%,10.9%,7.2%,0.3%,26.0%,5.9%,18.2%,San Francisco,2021-03-30,2021-03-29,2021-03-31 14:22:25
0.4%,10.7%,3.6%,15.4%,1.9%,0.9%,23.8%,15.2%,28.2%,San Joaquin,2021-03-30,2021-03-29,2021-03-31 14:22:27
0.2%,1.2%,0.4%,7.1%,11.2%,0.1%,31.0%,14.6%,34.2%,San Luis Obispo,2021-03-30,2021-03-29,2021-03-31 14:22:30
0.2%,18.1%,1.1%,10.0%,13.1%,0.5%,28.4%,10.0%,18.5%,San Mateo,2021-03-30,2021-03-29,2021-03-31 14:22:33
0.3%,2.7%,0.8%,21.6%,16.4%,0.2%,34.1%,14.0%,9.9%,Santa Barbara,2021-03-30,2021-03-29,2021-03-31 14:22:35
0.1%,24.7%,1.3%,11.4%,11.8%,0.4%,23.5%,8.5%,18.3%,Santa Clara,2021-03-30,2021-03-29,2021-03-31 14:22:38
0.2%,2.0%,0.4%,20.1%,14.7%,0.1%,40.3%,10.0%,12.2%,Santa Cruz,2021-03-30,2021-03-29,2021-03-31 14:22:40
0.7%,1.4%,0.4%,3.3%,19.0%,0.1%,45.1%,13.3%,16.7%,Shasta,2021-03-30,2021-03-29,2021-03-31 14:22:43
0.5%,0.8%,0.1%,8.2%,8.9%,0.0%,73.0%,3.2%,5.3%,Sierra,2021-03-30,2021-03-29,2021-03-31 14:22:46
1.6%,0.8%,0.5%,6.4%,8.3%,0.0%,58.8%,4.4%,19.2%,Siskiyou,2021-03-30,2021-03-29,2021-03-31 14:22:48
0.3%,10.6%,6.4%,8.9%,6.7%,0.9%,26.4%,11.1%,28.7%,Solano,2021-03-30,2021-03-29,2021-03-31 14:22:51
0.5%,2.0%,0.7%,13.7%,10.6%,0.2%,43.1%,8.4%,20.7%,Sonoma,2021-03-30,2021-03-29,2021-03-31 14:22:53
0.4%,5.2%,1.7%,25.7%,0.6%,0.7%,36.1%,9.5%,20.2%,Stanislaus,2021-03-30,2021-03-29,2021-03-31 14:22:56
0.7%,13.6%,1.0%,16.6%,12.0%,0.3%,38.6%,7.5%,9.8%,Sutter,2021-03-30,2021-03-29,2021-03-31 14:22:58
1.0%,0.6%,0.2%,10.8%,8.4%,0.1%,48.7%,10.0%,20.1%,Tehama,2021-03-30,2021-03-29,2021-03-31 14:23:01
1.3%,1.1%,0.2%,2.2%,8.8%,0.3%,62.6%,3.3%,20.3%,Trinity,2021-03-30,2021-03-28,2021-03-31 14:23:04
0.3%,2.6%,0.7%,43.6%,5.8%,0.2%,29.8%,6.0%,11.0%,Tulare,2021-03-30,2021-03-29,2021-03-31 14:23:06
0.5%,1.4%,0.3%,4.5%,1.1%,0.4%,78.8%,6.4%,6.6%,Tuolumne,2021-03-30,2021-03-29,2021-03-31 14:23:09
0.2%,5.3%,0.9%,27.5%,15.9%,0.3%,33.6%,10.8%,5.6%,Ventura,2021-03-30,2021-03-29,2021-03-31 14:23:11
0.4%,6.2%,1.0%,13.1%,7.4%,0.3%,30.5%,9.4%,31.6%,Yolo,2021-03-30,2021-03-29,2021-03-31 14:23:14
1.1%,4.2%,2.0%,17.2%,9.4%,0.3%,48.7%,4.8%,12.4%,Yuba,2021-03-30,2021-03-29,2021-03-31 14:23:17
