American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.2%,4.4%,1.1%,34.9%,11.3%,0.5%,28%,7%,12.6%,Monterey,2021-03-22,2021-03-21,2021-03-23 04:23:04
0.1%,4.2%,0.9%,17.5%,7.2%,0.4%,42.1%,6.2%,21.3%,Napa,2021-03-22,2021-03-21,2021-03-23 04:23:07
0.7%,0.6%,0.2%,5%,17.3%,0.1%,62.4%,6%,7.7%,Nevada,2021-03-22,2021-03-21,2021-03-23 04:23:10
0.1%,18.6%,0.9%,12.8%,15.9%,0.3%,31.7%,10.1%,9.8%,Orange,2021-03-22,2021-03-21,2021-03-23 04:23:14
0.4%,5.3%,0.9%,9.2%,12.9%,0.4%,46.5%,7.9%,16.4%,Placer,2021-03-22,2021-03-21,2021-03-23 04:23:17
0.8%,0.6%,0.3%,1.9%,6.4%,0%,74.4%,3.6%,12%,Plumas,2021-03-22,2021-03-20,2021-03-23 04:23:20
0.3%,5.7%,3.6%,23.5%,14.4%,0.3%,33.1%,12.1%,7.1%,Riverside,2021-03-22,2021-03-21,2021-03-23 04:23:23
0.4%,10.7%,4%,8.1%,9.6%,0.9%,30.8%,11.1%,24.5%,Sacramento,2021-03-22,2021-03-21,2021-03-23 04:23:27
0.2%,2.1%,0.6%,29.8%,4.9%,0.3%,23%,10.6%,28.6%,San Benito,2021-03-22,2021-03-21,2021-03-23 04:23:30
0.2%,9%,4.8%,27.1%,13.4%,0.4%,25.8%,11.8%,7.5%,San Bernardino,2021-03-22,2021-03-21,2021-03-23 04:23:33
0.4%,11.5%,2.4%,19.8%,1%,0.6%,45.5%,10.1%,8.7%,San Diego,2021-03-22,2021-03-21,2021-03-23 04:23:37
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,San Francisco,2021-03-22,2021-03-21,2021-03-23 04:23:40
0.3%,9.7%,3.2%,13.8%,2.3%,0.8%,22.9%,14.6%,32.3%,San Joaquin,2021-03-22,2021-03-21,2021-03-23 04:23:44
0.1%,1.1%,0.4%,6%,12.4%,0.1%,30%,15.2%,34.6%,San Luis Obispo,2021-03-22,2021-03-21,2021-03-23 04:23:47
0.2%,18.7%,1.2%,9.8%,14.5%,0.6%,29.4%,10%,15.8%,San Mateo,2021-03-22,2021-03-21,2021-03-23 04:23:50
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Santa Barbara,2021-03-22,2021-03-21,2021-03-23 04:23:54
0.1%,25.4%,1.4%,11.4%,13.2%,0.4%,24.7%,8.2%,15.1%,Santa Clara,2021-03-22,2021-03-21,2021-03-23 04:23:57
0.2%,2%,0.3%,19.4%,16.2%,0.1%,41.5%,9.8%,10.4%,Santa Cruz,2021-03-22,2021-03-21,2021-03-23 04:24:00
0.7%,1.2%,0.4%,3.2%,21.1%,0.1%,45.8%,12.8%,14.7%,Shasta,2021-03-22,2021-03-21,2021-03-23 04:24:04
0.6%,0.8%,0.1%,8.2%,9%,0%,74%,3.1%,4.3%,Sierra,2021-03-22,2021-03-18,2021-03-23 04:24:07
1.7%,0.8%,0.5%,5.3%,8.8%,0%,61.1%,4.3%,17.4%,Siskiyou,2021-03-22,2021-03-21,2021-03-23 04:24:10
0.3%,11.2%,6.7%,8.5%,7.4%,0.9%,28%,11.8%,25.2%,Solano,2021-03-22,2021-03-21,2021-03-23 04:24:14
0.5%,2%,0.7%,13.2%,11.8%,0.2%,45%,8.8%,17.7%,Sonoma,2021-03-22,2021-03-21,2021-03-23 04:24:17
0.4%,4.9%,1.5%,23.2%,0.9%,0.6%,35.3%,8.9%,24.2%,Stanislaus,2021-03-22,2021-03-21,2021-03-23 04:24:20
0.6%,13.4%,1%,16.5%,12.7%,0.3%,39.8%,7.3%,8.4%,Sutter,2021-03-22,2021-03-21,2021-03-23 04:24:23
1.1%,0.6%,0.2%,10.5%,9.1%,0.1%,50.1%,9.8%,18.5%,Tehama,2021-03-22,2021-03-20,2021-03-23 04:24:27
1.2%,0.9%,0.2%,2.3%,9.5%,0.3%,63.9%,3.1%,18.7%,Trinity,2021-03-22,2021-03-20,2021-03-23 04:24:30
0.2%,2.7%,0.7%,43.7%,6.4%,0.2%,30.5%,5.9%,9.8%,Tulare,2021-03-22,2021-03-21,2021-03-23 04:24:33
0.4%,1.3%,0.3%,4.3%,1.3%,0.4%,79.3%,6.3%,6.4%,Tuolumne,2021-03-22,2021-03-21,2021-03-23 04:24:37
0.2%,5.2%,0.9%,27.8%,17.4%,0.3%,33.8%,10.2%,4.4%,Ventura,2021-03-22,2021-03-21,2021-03-23 04:24:40
0.4%,6.4%,1%,12.8%,8%,0.3%,32%,9.1%,30%,Yolo,2021-03-22,2021-03-21,2021-03-23 04:24:43
1.2%,4.2%,2%,17.3%,10%,0.3%,49.8%,4.6%,10.6%,Yuba,2021-03-22,2021-03-21,2021-03-23 04:24:47
