0-17,18-49,50-64,65+,County,Date Updated,Date Data,Date Scraped
0.4%,36.9%,23.1%,39.6%,Los Angeles,2021-03-26,2021-03-25,2021-03-26 16:37:40
0.3%,33.3%,24.9%,41.5%,Madera,2021-03-26,2021-03-25,2021-03-26 16:37:42
0.9%,29.6%,24.5%,45.1%,Marin,2021-03-26,2021-03-25,2021-03-26 16:37:45
0.1%,18.2%,22.8%,58.9%,Mariposa,2021-03-26,2021-03-25,2021-03-26 16:37:47
0.6%,33.2%,24.2%,42.0%,Mendocino,2021-03-26,2021-03-25,2021-03-26 16:37:49
0.4%,37.8%,25.1%,36.6%,Merced,2021-03-26,2021-03-25,2021-03-26 16:37:52
0.1%,19.0%,25.3%,55.6%,Modoc,2021-03-26,2021-03-25,2021-03-26 16:37:55
1.2%,43.9%,28.8%,26.1%,Mono,2021-03-26,2021-03-25,2021-03-26 16:37:57
0.2%,39.2%,22.7%,37.9%,Monterey,2021-03-26,2021-03-25,2021-03-26 16:37:59
0.3%,35.7%,23.0%,41.0%,Napa,2021-03-26,2021-03-25,2021-03-26 16:38:02
0.4%,21.2%,19.6%,58.8%,Nevada,2021-03-26,2021-03-25,2021-03-26 16:38:04
0.4%,36.9%,23.1%,39.6%,Orange,2021-03-26,2021-03-25,2021-03-26 16:38:07
0.4%,28.1%,22.0%,49.5%,Placer,2021-03-26,2021-03-25,2021-03-26 16:38:09
0.1%,19.9%,19.5%,60.5%,Plumas,2021-03-26,2021-03-25,2021-03-26 16:38:12
0.3%,31.3%,23.4%,45.0%,Riverside,2021-03-26,2021-03-25,2021-03-26 16:38:14
0.4%,36.5%,23.8%,39.3%,Sacramento,2021-03-26,2021-03-25,2021-03-26 16:38:16
0.2%,37.6%,23.9%,38.3%,San Benito,2021-03-26,2021-03-25,2021-03-26 16:38:19
0.4%,36.6%,24.3%,38.7%,San Bernardino,2021-03-26,2021-03-25,2021-03-26 16:38:21
0.3%,35.4%,20.6%,43.7%,San Diego,2021-03-26,2021-03-25,2021-03-26 16:38:24
0.3%,44.3%,22.3%,33.2%,San Francisco,2021-03-26,2021-03-25,2021-03-26 16:38:26
0.4%,35.5%,25.5%,38.6%,San Joaquin,2021-03-26,2021-03-25,2021-03-26 16:38:29
0.4%,36.9%,23.1%,39.6%,San Luis Obispo,2021-03-26,2021-03-25,2021-03-26 16:38:31
0.4%,36.9%,23.1%,39.6%,San Mateo,2021-03-26,2021-03-25,2021-03-26 16:38:34
0.2%,33.5%,19.3%,47.0%,Santa Barbara,2021-03-26,2021-03-25,2021-03-26 16:38:36
0.4%,36.4%,22.8%,40.4%,Santa Clara,2021-03-26,2021-03-25,2021-03-26 16:38:39
0.3%,34.8%,21.9%,42.9%,Santa Cruz,2021-03-26,2021-03-25,2021-03-26 16:38:41
0.2%,23.4%,21.8%,54.5%,Shasta,2021-03-26,2021-03-25,2021-03-26 16:38:44
0.0%,20.1%,27.6%,52.4%,Sierra,2021-03-26,2021-03-25,2021-03-26 16:38:46
0.4%,21.5%,22.9%,55.3%,Siskiyou,2021-03-26,2021-03-25,2021-03-26 16:38:49
0.3%,33.0%,25.7%,41.0%,Solano,2021-03-26,2021-03-25,2021-03-26 16:38:51
0.3%,32.0%,23.2%,44.5%,Sonoma,2021-03-26,2021-03-25,2021-03-26 16:38:54
0.5%,34.4%,25.6%,39.4%,Stanislaus,2021-03-26,2021-03-25,2021-03-26 16:38:56
0.2%,30.8%,24.9%,44.1%,Sutter,2021-03-26,2021-03-25,2021-03-26 16:38:59
0.0%,24.3%,23.9%,51.8%,Tehama,2021-03-26,2021-03-25,2021-03-26 16:39:01
0.1%,19.2%,21.8%,58.9%,Trinity,2021-03-26,2021-03-25,2021-03-26 16:39:04
0.5%,41.2%,25.5%,32.9%,Tulare,2021-03-26,2021-03-25,2021-03-26 16:39:06
0.1%,18.4%,24.3%,57.2%,Tuolumne,2021-03-26,2021-03-25,2021-03-26 16:39:09
0.4%,35.1%,22.8%,41.8%,Ventura,2021-03-26,2021-03-25,2021-03-26 16:39:11
0.5%,42.5%,21.6%,35.4%,Yolo,2021-03-26,2021-03-25,2021-03-26 16:39:14
0.1%,28.8%,23.8%,47.2%,Yuba,2021-03-26,2021-03-25,2021-03-26 16:39:16
