American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.9%,1.2%,0.2%,11.1%,21.0%,0.2%,55.6%,3.4%,6.3%,Inyo,2021-04-14,2021-04-13,2021-04-15 12:29:38
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Kern,2021-04-14,2021-04-13,2021-04-15 12:29:41
0.6%,3.0%,2.3%,45.2%,7.6%,0.2%,27.2%,5.9%,8.0%,Kings,2021-04-14,2021-04-13,2021-04-15 12:29:43
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Lake,2021-04-14,2021-04-13,2021-04-15 12:29:46
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Lassen,2021-04-14,2021-04-13,2021-04-15 12:29:48
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Los Angeles,2021-04-14,2021-04-13,2021-04-15 12:29:51
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Madera,2021-04-14,2021-04-13,2021-04-15 12:29:54
0.1%,4.8%,1.1%,11.6%,12.4%,0.2%,57.3%,6.8%,5.6%,Marin,2021-04-14,2021-04-13,2021-04-15 12:29:56
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Mariposa,2021-04-14,2021-04-13,2021-04-15 12:29:59
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Mendocino,2021-04-14,2021-04-13,2021-04-15 12:30:01
0.4%,6.0%,1.7%,35.7%,0.6%,0.3%,24.4%,8.0%,23.0%,Merced,2021-04-14,2021-04-13,2021-04-15 12:30:04
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Modoc,2021-04-14,2021-04-13,2021-04-15 12:30:07
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Mono,2021-04-14,2021-04-13,2021-04-15 12:30:10
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Monterey,2021-04-14,2021-04-13,2021-04-15 12:30:13
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Napa,2021-04-14,2021-04-13,2021-04-15 12:30:15
0.7%,1.0%,0.2%,5.2%,17.0%,0.1%,65.4%,5.0%,5.4%,Nevada,2021-04-14,2021-04-13,2021-04-15 12:30:18
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Orange,2021-04-14,2021-04-13,2021-04-15 12:30:21
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Placer,2021-04-14,2021-04-13,2021-04-15 12:30:24
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Plumas,2021-04-14,2021-04-13,2021-04-15 12:30:26
0.2%,6.1%,3.9%,29.8%,13.7%,0.3%,31.2%,9.7%,5.1%,Riverside,2021-04-14,2021-04-13,2021-04-15 12:30:29
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Sacramento,2021-04-14,2021-04-13,2021-04-15 12:30:32
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Benito,2021-04-14,2021-04-13,2021-04-15 12:30:35
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Bernardino,2021-04-14,2021-04-13,2021-04-15 12:30:37
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Diego,2021-04-14,2021-04-13,2021-04-15 12:30:40
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Francisco,2021-04-14,2021-04-13,2021-04-15 12:30:43
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Joaquin,2021-04-14,2021-04-13,2021-04-15 12:30:46
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,San Luis Obispo,2021-04-14,2021-04-13,2021-04-15 12:30:49
0.2%,19.8%,1.2%,10.5%,18.6%,0.7%,29.0%,11.7%,8.4%,San Mateo,2021-04-14,2021-04-13,2021-04-15 12:30:52
0.2%,3.3%,0.9%,28.0%,16.6%,0.2%,34.9%,10.1%,5.8%,Santa Barbara,2021-04-14,2021-04-13,2021-04-15 12:30:55
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Santa Clara,2021-04-14,2021-04-13,2021-04-15 12:30:57
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Santa Cruz,2021-04-14,2021-04-13,2021-04-15 12:31:00
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Shasta,2021-04-14,2021-04-13,2021-04-15 12:31:03
0.5%,1.0%,0.1%,8.0%,9.5%,0.000%,74.6%,2.8%,3.6%,Sierra,2021-04-14,2021-04-12,2021-04-15 12:31:05
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Siskiyou,2021-04-14,2021-04-13,2021-04-15 12:31:08
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Solano,2021-04-14,2021-04-13,2021-04-15 12:31:11
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Sonoma,2021-04-14,2021-04-13,2021-04-15 12:31:13
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Stanislaus,2021-04-14,2021-04-13,2021-04-15 12:31:16
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Sutter,2021-04-14,2021-04-13,2021-04-15 12:31:19
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Tehama,2021-04-14,2021-04-13,2021-04-15 12:31:21
1.7%,3.0%,0.2%,3.3%,10.1%,0.2%,73.1%,1.4%,7.0%,Trinity,2021-04-14,2021-04-13,2021-04-15 12:31:24
0.2%,2.8%,0.7%,48.9%,7.6%,0.2%,28.2%,5.5%,5.9%,Tulare,2021-04-14,2021-04-13,2021-04-15 12:31:27
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Tuolumne,2021-04-14,2021-04-13,2021-04-15 12:31:29
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Ventura,2021-04-14,2021-04-13,2021-04-15 12:31:32
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Yolo,2021-04-14,2021-04-13,2021-04-15 12:31:35
0.3%,13.2%,3.2%,22.4%,12.0%,0.4%,30.9%,10.0%,7.6%,Yuba,2021-04-14,2021-04-13,2021-04-15 12:31:37
