American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Riverside,2021-03-22,2021-03-21,2021-03-22 16:30:48
0.4%,10.7%,4%,8.1%,9.6%,0.9%,30.8%,11.1%,24.5%,Sacramento,2021-03-22,2021-03-21,2021-03-22 16:30:52
0.2%,2.1%,0.6%,29.8%,4.9%,0.3%,23%,10.6%,28.6%,San Benito,2021-03-22,2021-03-21,2021-03-22 16:30:55
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,San Bernardino,2021-03-22,2021-03-21,2021-03-22 16:30:59
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,San Diego,2021-03-22,2021-03-21,2021-03-22 16:31:02
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,San Francisco,2021-03-22,2021-03-21,2021-03-22 16:31:06
0.3%,9.7%,3.2%,13.8%,2.3%,0.8%,22.9%,14.6%,32.3%,San Joaquin,2021-03-22,2021-03-21,2021-03-22 16:31:09
0.1%,1.1%,0.4%,6%,12.4%,0.1%,30%,15.2%,34.6%,San Luis Obispo,2021-03-22,2021-03-21,2021-03-22 16:31:13
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,San Mateo,2021-03-22,2021-03-21,2021-03-22 16:31:16
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Santa Barbara,2021-03-22,2021-03-21,2021-03-22 16:31:20
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Santa Clara,2021-03-22,2021-03-21,2021-03-22 16:31:23
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Santa Cruz,2021-03-22,2021-03-21,2021-03-22 16:31:26
0.7%,1.2%,0.4%,3.2%,21.1%,0.1%,45.8%,12.8%,14.7%,Shasta,2021-03-22,2021-03-21,2021-03-22 16:31:30
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Sierra,2021-03-22,2021-03-18,2021-03-22 16:31:33
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Siskiyou,2021-03-22,2021-03-21,2021-03-22 16:31:37
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Solano,2021-03-22,2021-03-21,2021-03-22 16:31:40
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Sonoma,2021-03-22,2021-03-21,2021-03-22 16:31:44
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Stanislaus,2021-03-22,2021-03-21,2021-03-22 16:31:47
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Sutter,2021-03-22,2021-03-21,2021-03-22 16:31:51
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Tehama,2021-03-22,2021-03-20,2021-03-22 16:31:54
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Trinity,2021-03-22,2021-03-20,2021-03-22 16:31:57
0.2%,2.7%,0.7%,43.7%,6.4%,0.2%,30.5%,5.9%,9.8%,Tulare,2021-03-22,2021-03-21,2021-03-22 16:32:01
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Tuolumne,2021-03-22,2021-03-21,2021-03-22 16:32:04
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Ventura,2021-03-22,2021-03-21,2021-03-22 16:32:08
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Yolo,2021-03-22,2021-03-21,2021-03-22 16:32:11
0.3%,11.9%,3%,19%,12.1%,0.4%,30.5%,10.8%,12%,Yuba,2021-03-22,2021-03-21,2021-03-22 16:32:15
