American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Monterey,2021-03-19,2021-03-18,2021-03-19 20:20:29
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Napa,2021-03-19,2021-03-18,2021-03-19 20:20:33
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Nevada,2021-03-19,2021-03-18,2021-03-19 20:20:36
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Orange,2021-03-19,2021-03-18,2021-03-19 20:20:39
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Placer,2021-03-19,2021-03-18,2021-03-19 20:20:43
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Plumas,2021-03-19,2021-03-18,2021-03-19 20:20:46
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Riverside,2021-03-19,2021-03-18,2021-03-19 20:20:49
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sacramento,2021-03-19,2021-03-18,2021-03-19 20:20:52
0.2%,2.1%,0.6%,30.3%,5.2%,0.3%,23.6%,10.5%,27.2%,San Benito,2021-03-19,2021-03-18,2021-03-19 20:20:56
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Bernardino,2021-03-19,2021-03-18,2021-03-19 20:20:58
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Diego,2021-03-19,2021-03-18,2021-03-19 20:21:01
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Francisco,2021-03-19,2021-03-18,2021-03-19 20:21:05
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Joaquin,2021-03-19,2021-03-18,2021-03-19 20:21:08
0.1%,1.1%,0.4%,5.8%,12.7%,0.1%,29.8%,15.3%,34.7%,San Luis Obispo,2021-03-19,2021-03-18,2021-03-19 20:21:12
0.2%,19%,1.2%,9.8%,15%,0.6%,29.8%,10%,14.5%,San Mateo,2021-03-19,2021-03-18,2021-03-19 20:21:15
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Santa Barbara,2021-03-19,2021-03-18,2021-03-19 20:21:18
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Santa Clara,2021-03-19,2021-03-18,2021-03-19 20:21:22
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Santa Cruz,2021-03-19,2021-03-18,2021-03-19 20:21:25
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Shasta,2021-03-19,2021-03-18,2021-03-19 20:21:28
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sierra,2021-03-19,2021-03-18,2021-03-19 20:21:32
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Siskiyou,2021-03-19,2021-03-18,2021-03-19 20:21:35
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Solano,2021-03-19,2021-03-18,2021-03-19 20:21:39
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sonoma,2021-03-19,2021-03-18,2021-03-19 20:21:42
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Stanislaus,2021-03-19,2021-03-18,2021-03-19 20:21:45
0.6%,13.4%,1%,16%,13.6%,0.2%,41.1%,7.2%,6.9%,Sutter,2021-03-19,2021-03-18,2021-03-19 20:21:49
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Tehama,2021-03-19,2021-03-18,2021-03-19 20:21:52
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Trinity,2021-03-19,2021-03-18,2021-03-19 20:21:55
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Tulare,2021-03-19,2021-03-18,2021-03-19 20:21:59
0.4%,1.3%,0.3%,4.3%,1.3%,0.4%,79.5%,6.3%,6.3%,Tuolumne,2021-03-19,2021-03-18,2021-03-19 20:22:02
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Ventura,2021-03-19,2021-03-18,2021-03-19 20:22:05
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Yolo,2021-03-19,2021-03-18,2021-03-19 20:22:09
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Yuba,2021-03-19,2021-03-18,2021-03-19 20:22:12
