American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.4%,10.7%,3.6%,15.3%,1.9%,0.9%,23.8%,15.3%,28.2%,San Joaquin,2021-03-29,2021-03-28,2021-03-29 22:24:34
0.2%,1.2%,0.4%,7.0%,11.3%,0.1%,30.9%,14.7%,34.2%,San Luis Obispo,2021-03-29,2021-03-28,2021-03-29 22:24:36
0.2%,18.1%,1.1%,10.0%,13.2%,0.6%,28.5%,10.0%,18.3%,San Mateo,2021-03-29,2021-03-28,2021-03-29 22:24:38
0.3%,2.7%,0.8%,21.5%,16.6%,0.2%,34.2%,14.1%,9.8%,Santa Barbara,2021-03-29,2021-03-28,2021-03-29 22:24:40
0.1%,24.7%,1.3%,11.4%,11.9%,0.4%,23.7%,8.4%,17.9%,Santa Clara,2021-03-29,2021-03-28,2021-03-29 22:24:43
0.2%,2.0%,0.4%,20.1%,14.9%,0.1%,40.4%,10.0%,12.0%,Santa Cruz,2021-03-29,2021-03-28,2021-03-29 22:24:45
0.7%,1.4%,0.4%,3.3%,19.8%,0.1%,45.0%,13.3%,15.9%,Shasta,2021-03-29,2021-03-28,2021-03-29 22:24:47
0.5%,0.8%,0.1%,8.2%,8.9%,0.0%,73.0%,3.2%,5.3%,Sierra,2021-03-29,2021-03-27,2021-03-29 22:24:49
1.6%,0.8%,0.5%,6.3%,8.3%,0.0%,58.9%,4.4%,19.1%,Siskiyou,2021-03-29,2021-03-28,2021-03-29 22:24:52
0.3%,10.7%,6.4%,8.8%,6.8%,0.9%,26.6%,11.1%,28.5%,Solano,2021-03-29,2021-03-28,2021-03-29 22:24:54
0.5%,2.0%,0.7%,13.6%,10.7%,0.2%,43.2%,8.4%,20.6%,Sonoma,2021-03-29,2021-03-28,2021-03-29 22:24:56
0.5%,5.2%,1.7%,25.6%,0.6%,0.7%,36.2%,9.5%,20.1%,Stanislaus,2021-03-29,2021-03-28,2021-03-29 22:24:59
0.7%,13.6%,1.0%,16.5%,12.1%,0.3%,38.6%,7.5%,9.7%,Sutter,2021-03-29,2021-03-28,2021-03-29 22:25:01
1.0%,0.6%,0.2%,10.8%,8.5%,0.1%,48.7%,9.9%,20.1%,Tehama,2021-03-29,2021-03-28,2021-03-29 22:25:03
1.3%,1.1%,0.2%,2.3%,8.8%,0.3%,62.7%,3.2%,20.2%,Trinity,2021-03-29,2021-03-28,2021-03-29 22:25:06
0.3%,2.6%,0.7%,43.5%,5.9%,0.2%,30.0%,6.0%,10.9%,Tulare,2021-03-29,2021-03-28,2021-03-29 22:25:08
0.5%,1.4%,0.3%,4.6%,1.1%,0.4%,79.1%,6.2%,6.5%,Tuolumne,2021-03-29,2021-03-28,2021-03-29 22:25:10
0.2%,5.3%,0.9%,27.6%,16.1%,0.3%,33.6%,10.7%,5.5%,Ventura,2021-03-29,2021-03-28,2021-03-29 22:25:13
0.4%,6.3%,1.0%,12.9%,7.5%,0.3%,30.7%,9.4%,31.5%,Yolo,2021-03-29,2021-03-28,2021-03-29 22:25:15
1.1%,4.2%,2.0%,17.1%,9.4%,0.3%,48.8%,4.8%,12.3%,Yuba,2021-03-29,2021-03-28,2021-03-29 22:25:17
