American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.9%,1.8%,1.5%,32.8%,6.5%,0.1%,34.1%,8.3%,14.0%,Madera,2021-03-25,2021-03-24,2021-03-26 12:29:33
0.1%,3.9%,1.0%,9.1%,11.5%,0.2%,50.0%,6.4%,17.9%,Marin,2021-03-25,2021-03-24,2021-03-26 12:29:35
1.9%,0.8%,0.3%,7.2%,2.4%,0.1%,62.0%,5.1%,20.2%,Mariposa,2021-03-25,2021-03-23,2021-03-26 12:29:37
0.8%,1.3%,0.3%,16.6%,13.6%,0.2%,50.3%,5.6%,11.2%,Mendocino,2021-03-25,2021-03-24,2021-03-26 12:29:39
0.3%,5.8%,1.6%,32.7%,0.5%,0.3%,25.7%,8.6%,24.6%,Merced,2021-03-25,2021-03-24,2021-03-26 12:29:41
2.3%,1.5%,1.0%,7.4%,4.7%,0.1%,71.5%,1.8%,9.6%,Modoc,2021-03-25,2021-03-23,2021-03-26 12:29:44
0.4%,1.3%,0.3%,21.5%,10.4%,0.1%,58.0%,1.7%,6.3%,Mono,2021-03-25,2021-03-24,2021-03-26 12:29:46
0.2%,4.3%,1.1%,35.1%,10.7%,0.5%,27.2%,7.2%,13.7%,Monterey,2021-03-25,2021-03-24,2021-03-26 12:29:48
0.2%,4.1%,0.9%,17.8%,7.0%,0.4%,41.0%,6.2%,22.5%,Napa,2021-03-25,2021-03-24,2021-03-26 12:29:50
0.7%,0.7%,0.2%,5.1%,16.6%,0.1%,62.0%,6.2%,8.4%,Nevada,2021-03-25,2021-03-24,2021-03-26 12:29:52
0.1%,18.3%,0.9%,12.8%,15.0%,0.3%,31.5%,10.5%,10.6%,Orange,2021-03-25,2021-03-24,2021-03-26 12:29:55
0.4%,5.3%,0.9%,9.0%,12.4%,0.4%,45.9%,7.9%,17.8%,Placer,2021-03-25,2021-03-24,2021-03-26 12:29:57
0.9%,0.6%,0.3%,2.1%,6.3%,0.0%,73.9%,3.6%,12.3%,Plumas,2021-03-25,2021-03-24,2021-03-26 12:29:59
0.3%,5.7%,3.7%,23.7%,13.6%,0.3%,32.6%,12.4%,7.8%,Riverside,2021-03-25,2021-03-24,2021-03-26 12:30:01
0.4%,10.5%,3.9%,8.1%,9.2%,0.9%,30.1%,11.0%,26.0%,Sacramento,2021-03-25,2021-03-24,2021-03-26 12:30:03
0.2%,2.1%,0.6%,29.1%,4.7%,0.2%,22.6%,10.6%,29.8%,San Benito,2021-03-25,2021-03-24,2021-03-26 12:30:06
0.2%,9.0%,4.8%,27.1%,12.9%,0.4%,25.5%,12.2%,7.9%,San Bernardino,2021-03-25,2021-03-24,2021-03-26 12:30:08
0.4%,11.7%,2.4%,19.9%,0.5%,0.6%,46.3%,9.5%,8.8%,San Diego,2021-03-25,2021-03-24,2021-03-26 12:30:10
0.2%,28.9%,3.1%,10.7%,7.5%,0.3%,26.4%,5.9%,17.0%,San Francisco,2021-03-25,2021-03-24,2021-03-26 12:30:12
0.4%,10.6%,3.6%,14.8%,2.0%,0.9%,24.3%,15.4%,28.2%,San Joaquin,2021-03-25,2021-03-24,2021-03-26 12:30:14
0.2%,1.2%,0.4%,6.6%,11.9%,0.1%,30.4%,14.9%,34.4%,San Luis Obispo,2021-03-25,2021-03-24,2021-03-26 12:30:17
0.2%,18.4%,1.2%,9.8%,13.8%,0.5%,29.0%,10.0%,17.1%,San Mateo,2021-03-25,2021-03-24,2021-03-26 12:30:19
0.3%,2.6%,0.8%,21.2%,17.5%,0.2%,34.4%,14.0%,9.0%,Santa Barbara,2021-03-25,2021-03-24,2021-03-26 12:30:21
0.1%,25.1%,1.4%,11.4%,12.6%,0.4%,24.3%,8.3%,16.4%,Santa Clara,2021-03-25,2021-03-24,2021-03-26 12:30:23
0.2%,2.0%,0.3%,19.9%,15.5%,0.1%,40.9%,9.8%,11.2%,Santa Cruz,2021-03-25,2021-03-24,2021-03-26 12:30:26
0.7%,1.3%,0.4%,3.1%,20.6%,0.1%,45.6%,13.0%,15.3%,Shasta,2021-03-25,2021-03-24,2021-03-26 12:30:28
0.6%,0.8%,0.1%,8.2%,9.0%,0.0%,73.9%,3.1%,4.3%,Sierra,2021-03-25,2021-03-24,2021-03-26 12:30:30
1.7%,0.9%,0.5%,5.7%,8.6%,0.0%,60.3%,4.4%,18.0%,Siskiyou,2021-03-25,2021-03-24,2021-03-26 12:30:32
0.3%,10.9%,6.5%,8.6%,7.1%,0.9%,27.4%,11.5%,26.7%,Solano,2021-03-25,2021-03-24,2021-03-26 12:30:35
0.5%,2.0%,0.7%,13.3%,11.2%,0.2%,44.0%,8.6%,19.5%,Sonoma,2021-03-25,2021-03-24,2021-03-26 12:30:37
0.4%,5.2%,1.7%,24.9%,0.6%,0.7%,36.7%,9.5%,20.3%,Stanislaus,2021-03-25,2021-03-24,2021-03-26 12:30:39
0.6%,13.5%,1.0%,16.5%,12.5%,0.3%,39.3%,7.4%,8.9%,Sutter,2021-03-25,2021-03-24,2021-03-26 12:30:41
1.1%,0.6%,0.2%,10.5%,9.0%,0.1%,49.8%,9.9%,18.8%,Tehama,2021-03-25,2021-03-24,2021-03-26 12:30:44
1.3%,1.0%,0.2%,2.3%,9.1%,0.3%,63.3%,3.1%,19.4%,Trinity,2021-03-25,2021-03-23,2021-03-26 12:30:46
0.3%,2.6%,0.7%,43.7%,6.2%,0.2%,30.2%,5.9%,10.3%,Tulare,2021-03-25,2021-03-24,2021-03-26 12:30:48
0.5%,1.3%,0.3%,4.5%,1.1%,0.4%,79.2%,6.3%,6.4%,Tuolumne,2021-03-25,2021-03-24,2021-03-26 12:30:50
0.2%,5.2%,0.9%,27.5%,16.7%,0.3%,33.8%,10.4%,5.0%,Ventura,2021-03-25,2021-03-24,2021-03-26 12:30:53
0.4%,6.3%,1.0%,12.9%,7.8%,0.3%,31.4%,9.3%,30.6%,Yolo,2021-03-25,2021-03-24,2021-03-26 12:30:55
1.1%,4.2%,2.0%,17.2%,9.8%,0.3%,49.4%,4.7%,11.4%,Yuba,2021-03-25,2021-03-24,2021-03-26 12:30:57
